date,Tx_Fees_USD,Hash_Rate_THs,Network_Difficulty,Hash_Rate_14d_MA,Tx_Fees_Spike_Zscore
2023-08-31,714501.30441303,398153805.89190453,55621444139430.0,379900977.30489343,-0.18831121727350822
2023-09-01,677157.41081459,417508504.7894277,55621444139430.0,383865244.1441657,-0.26798619668250073
2023-09-02,601043.6772890501,420273461.77478814,55621444139430.0,387840980.79429376,-0.4467567857279004
2023-09-03,515578.89871567,436863203.68695074,55621444139430.0,388909102.44283867,-0.6442962302901615
2023-09-04,585972.1907027501,411978590.8187068,55621444139430.0,387641670.3936421,-0.45381144044544247
2023-09-05,647906.2749351101,342854666.18469554,55621444139430.0,384921511.74767953,-0.26584223915382094
2023-09-06,778879.0261874996,364419397.2930779,54302721812289.63,382906904.9885291,0.22345139515070733
2023-09-07,815951.9871593197,393005453.9397736,54150142369480.0,383526650.2010056,0.45801457536829443
2023-09-08,932527.7123294603,358011817.6300677,54150142369480.0,382436837.6728919,0.9764624728238027
2023-09-09,842027.8183391296,406464544.828122,54150142369480.0,384412940.3753019,0.6010459250569996
2023-09-10,1215028.3064123201,395697272.1174433,54150142369480.0,389767387.647847,2.142620326210624
2023-09-11,833347.0647997893,427999090.2494795,54150142369480.0,397034113.78905755,0.5626861374071309
2023-09-12,803868.8615358694,379546363.0514252,54150142369480.0,392940053.74366283,0.4552017731513064
2023-09-13,812508.6562856596,395697272.1174433,54150142369480.0,396319531.74095047,0.5071307180311588
2023-09-14,817717.3845058096,436074544.7824885,54150142369480.0,399028155.9474207,0.5593771336794432
2023-09-15,865177.5639479401,506061817.40190023,54150142369480.0,405353392.56259733,0.7866620703670901
2023-09-16,709814.49322596,417231817.5388007,54150142369480.0,405136132.2600268,0.10366432217646533
2023-09-17,751600.7306175398,401080908.4727827,54150142369480.0,402580254.0304434,0.2933362036595434
2023-09-18,1269166.0610904002,419923635.7164705,54150142369480.0,403147757.23742646,2.5193409862458163
2023-09-19,1282769.1705125095,385677556.7313763,55816608966185.68,406206535.13361794,2.5813715961831787
2023-09-20,1286584.8901955702,414558853.7494199,57119871304635.0,409787924.88049954,2.618642065227222
2023-09-21,1268364.4516942997,391843300.11931473,57119871304635.0,409704913.8933239,2.5309575529561856
2023-09-22,1225302.5668229705,366288302.28544635,57119871304635.0,410296091.36870813,2.2930839445585782
2023-09-23,1391183.92267295,442953295.78705144,57119871304635.0,412902430.7229174,2.852388514188458
2023-09-24,986874.13255643,414558853.7494199,57119871304635.0,414249686.55377287,1.1952472628498767
2023-09-25,875681.9807084701,411719409.5456568,57119871304635.0,413086852.2177854,0.7464217570398906
2023-09-26,726267.7587412199,386164411.7117884,57119871304635.0,413559569.97924,0.1400456810874898
2023-09-27,836279.0744760602,445792739.99081457,57119871304635.0,417137817.6844808,0.6184236595079023
2023-09-28,784363.69191775,414558853.7494199,57119871304635.0,415600982.6106902,0.41853705771088856
2023-09-29,803871.9129717598,417398297.95318305,57119871304635.0,409267874.0786389,0.5000491230655614
2023-09-30,581738.0561022301,391843300.11931473,57119871304635.0,407454408.54867566,-0.4378778525718328
2023-10-01,513913.23104651016,400361632.7306042,57119871304635.0,407403031.7099486,-0.7116237023845021
2023-10-02,766135.6436241902,445792739.99081457,57119871304635.0,409250824.8724018,0.35735943744645016
2023-10-03,799362.4867928701,466751379.41330886,57252656596459.91,415041812.20682555,0.49057048915593854
2023-10-04,725184.23347839,373280259.4846018,57321508229258.0,412093341.18790996,0.17044166507297925
2023-10-05,738393.7089219806,401774935.7811363,57321508229258.0,412802743.73518294,0.2194044403361918
2023-10-06,1179180.9229271107,455914820.74455184,57321508229258.0,419204637.9108333,2.0194512398603512
2023-10-07,1159098.6591194503,487258964.67073977,57321508229258.0,422369328.5453825,1.8775907273202215
2023-10-08,435144.3200519101,421721209.1887104,57321508229258.0,422880925.3624746,-1.0981990622158917
2023-10-09,549770.58965036,444516950.225938,57321508229258.0,425223606.83963764,-0.6292754235644611
2023-10-10,480418.4427267402,461613756.0038587,57321508229258.0,430612845.71764266,-0.905808399633622
2023-10-11,583495.6422748301,455914820.74455184,57321508229258.0,431335851.4857667,-0.4823043135542669
2023-10-12,663658.9418237499,470162158.89281905,57321508229258.0,435307516.1388666,-0.1521801817759972
2023-10-13,601309.9929452903,393226532.892176,57321508229258.0,433580961.49165183,-0.41237770244736416
2023-10-14,370813.02604314993,416022273.9294035,57321508229258.0,435308031.0495153,-1.3468530895489956
2023-10-15,307164.4247046501,475861094.15212595,57321508229258.0,440700849.7224812,-1.5791449061697949
2023-10-16,578636.84010881,416156889.9191482,59373391582489.234,438584003.28879076,-0.48341825400929644
2023-10-17,574955.6118326,491483968.444345,61030681983176.0,440350616.7910076,-0.49998230945097827
2023-10-18,542282.50654424,439908490.27425945,61030681983176.0,445109776.13312596,-0.6242923576078627
2023-10-19,534443.3920246499,424739231.98894006,61030681983176.0,446750083.005112,-0.6475894582134066
2023-10-20,597861.3048217302,406536122.04655695,61030681983176.0,443223033.0981123,-0.37374471221054434
2023-10-21,482497.72229157004,455077748.5595787,61030681983176.0,440924374.80445796,-0.8421682913055455
2023-10-22,370247.48366905027,464179303.53077024,61030681983176.0,443957095.8288908,-1.2820284476088004
2023-10-23,527966.2050347703,476314710.1590258,61030681983176.0,446228364.39553994,-0.6278665468702047
2023-10-24,1311476.4240467504,382265308.79004604,61030681983176.0,440560618.1659819,2.4997932745638085
2023-10-25,1422449.076216971,436874638.6171956,61030681983176.0,439200605.1568851,2.7793386132644002
2023-10-26,999888.7329971694,455077748.5595787,61030681983176.0,438123147.2759393,1.136713502198452
2023-10-27,883836.3007042103,467213155.18783414,61030681983176.0,443407906.0113435,0.6790412503397673
2023-10-28,662883.2656486501,485416265.1302173,61030681983176.0,448364619.6685445,-0.1698186637699338
2023-10-29,471664.63938548986,415637677.0177486,61030681983176.0,444062947.0160889,-0.898122476581737
2023-10-30,631253.57893792,482540025.495944,62224673386140.1,448804599.5572886,-0.2931713617960888
2023-10-31,627895.2517683898,481286782.8761844,62463471666732.93,448076229.1595629,-0.3062917269442111
2023-11-01,743380.9077709196,462656326.7648482,62463471666732.97,449701074.6231764,0.13259509410639467
2023-11-02,831899.3828354297,447130946.6720681,62463471666733.0,451300482.81482834,0.46339116263543917
2023-11-03,1142717.3073377097,422290338.52361983,62463471666733.0,452425783.9917614,1.605462960656227
2023-11-04,2833807.009584391,521652771.1174128,62463471666732.86,457181142.74589247,6.046969886543867
2023-11-05,2500866.781283201,506127391.02463263,62463471666732.88,460177434.70973974,4.4307968404655815
2023-11-06,2609000.31464776,394344654.35661566,62463471666733.0,454322430.72385323,4.172435366585828
2023-11-07,3086316.2971357615,412975110.4679518,62463471666733.0,456515987.9865608,4.5513613120106315
2023-11-08,4180094.6028309595,462656326.7648482,62463471666732.97,458357537.1399646,5.430929313099008
2023-11-09,9218557.788143672,444025870.65351206,62463471666733.0,457568117.2895313,7.701843430715543
2023-11-10,6043066.355783893,478181706.85762835,62463471666732.94,458351585.2659451,4.197742621712961
2023-11-11,4284424.64069208,496812162.9689646,62463471666732.9,459165577.96871275,2.595849452573456
2023-11-12,4545267.992356922,506083624.1310116,63233946844737.766,465626002.76251733,2.6581837017661276
2023-11-13,3973442.3857146194,389037994.7160368,64678587803497.0,458947286.27823824,2.1338050292342365
2023-11-14,3673149.7301187394,443696225.37862045,64678587803497.0,456262246.4569836,1.84770561620226
2023-11-15,4931668.6306018885,475848125.7683755,64678587803496.945,457204517.81437844,2.6312136859176936
2023-11-16,11745134.957687715,475848125.7683755,64678587803496.945,459255744.8926862,5.795772829878837
2023-11-17,9122450.620760903,482278505.8463265,64678587803496.93,463540613.98716515,3.8998930432347385
2023-11-18,11748409.47486679,479063315.80735093,64678587803496.94,460498510.03644645,4.531761927897776
2023-11-19,7445443.261597778,546582306.6258367,64678587803496.82,463388146.86510384,2.4941239480285877
2023-11-20,6632827.605345135,533721546.46993476,64678587803496.84,473343639.1589125,2.0668079491621767
2023-11-21,6407931.80116032,488708885.9242776,64678587803496.92,478753194.54864997,1.9071242788301423
2023-11-22,5627728.007560918,456556985.5345224,64678587803496.984,478317527.3179124,1.5439516609713357
2023-11-23,8264672.413646048,472632935.72940004,64678587803496.95,480360889.1090473,2.4916433975531134
2023-11-24,3678253.3462359216,540151926.5478858,64678587803496.836,484787333.37263715,0.6776291437551382
2023-11-25,3479684.2869187784,511215216.1971062,64678587803496.88,485816122.888933,0.5863143461935972
2023-11-26,3049563.3647525217,492891191.48160595,67912869716769.22,484873806.2711182,0.4067366469361882
2023-11-27,3363684.3685948607,439166010.2949663,67957790298898.0,488454378.8124704,0.5180258811574312
2023-11-28,2947957.1088713603,496595411.64123106,67957790298898.0,492232892.1169425,0.34464830260166507
2023-11-29,2416024.6906569405,459435210.7701186,67957790298898.0,491060541.0456385,0.1282144551130506
2023-11-30,2664284.3637742493,452678810.6117344,67957790298898.0,489405589.9630212,0.21762599525396395
2023-12-01,3794187.63131471,570915813.3834561,67957790298898.0,495736826.2156734,0.6490916700392019
2023-12-02,2513230.7667470495,429031410.0573902,67957790298898.0,492163118.6621047,0.13554467595684944
2023-12-03,5604747.574999979,557403013.066688,67957790298898.0,492936026.26502264,1.324860735200933
2023-12-04,6266640.345907952,523621012.2747674,67957790298898.0,492214559.53679645,1.5420614150665868
2023-12-05,10018729.19417969,466191610.9285027,67957790298898.0,490606182.7513839,2.824952218718901
2023-12-06,13072631.094515415,459435210.7701186,67957790298898.0,490811770.2682122,3.611542832072835
2023-12-07,7599271.343784019,388493009.1070856,67957790298898.0,484801775.5094754,1.6866393544845886
2023-12-08,6657358.392789728,456057010.69092655,67957790298898.0,478794995.805407,1.3359177573349164
2023-12-09,6215198.923317413,530377412.4331516,67957790298898.0,480163724.1079816,1.1618861011777226
2023-12-10,5226068.297160152,469318617.5512489,67436283581404.43,478479968.82724184,0.8154357652972215
2023-12-11,5768771.156445255,528635575.20314026,67305906902031.14,484870652.0349685,0.9744031582114087
2023-12-12,4723476.260685591,481794448.2864064,67305906902031.055,483813440.3667668,0.6141917990244885
2023-12-13,8367333.32453176,498523422.18524003,67305906902031.086,486605455.4678469,1.7658047204344463
2023-12-14,14334881.780185414,488486037.84593976,67305906902031.07,489163114.5560044,3.4200925518372953
2023-12-15,18067378.667059362,545364549.1019738,67305906902031.164,487338024.25018424,4.0657867158389625
2023-12-16,23751885.941727452,508560806.52454,67305906902031.1,493018695.42640924,4.7929857333716175
2023-12-17,23704714.31425428,501869216.9650066,67305906902031.09,489051995.7048606,4.2239196577586196
2023-12-18,16173259.397652986,562093523.0008074,67305906902031.19,491800032.18529195,2.5008782461260144
2023-12-19,18744837.58619992,542018754.3222071,67305906902031.164,497216256.7134138,2.8514777013072075
2023-12-20,18436669.845314708,485140243.06617314,67305906902031.06,499052330.4488462,2.6468616995062457
2023-12-21,18061880.085877124,488486037.84593976,67305906902031.07,506194689.64447874,2.457372889103274
2023-12-22,14228006.701805843,562093523.0008074,67305906902031.19,513768726.2380416,1.7089921050165098
2023-12-23,8957002.368783003,560327733.6667341,70449192118839.66,515908034.8975832,0.749142993710809
2023-12-24,8001101.5489318045,612085087.5512694,72006146478567.25,526105639.8975846,0.5645401448707398
2023-12-25,7330451.06231978,497542848.9451839,72006146478567.08,523884730.8791593,0.43221415208066555
2023-12-26,7179386.865322138,497542848.9451839,72006146478567.08,525009616.6405005,0.3933260801819973
2023-12-27,11693194.464829136,461748399.3807821,72006146478567.0,522382829.29732496,1.177556710609298
2023-12-28,9964506.181487307,433112839.72926086,72006146478567.0,518427600.8604192,0.8493721192191074
2023-12-29,8987985.213711184,540496188.4224659,72006146478567.16,518079860.811883,0.6589946675846498
2023-12-30,11148307.85824163,519019518.6838249,72006146478567.12,518826911.6804033,1.0228896768914844
2023-12-31,15052804.845324265,558393413.2046669,72006146478567.17,522864354.26895046,1.6720008106083548
2024-01-01,9397140.395361349,554813968.2482265,72006146478567.17,522344386.07233757,0.6574064812608633
2024-01-02,6452515.641752461,468907289.29366255,72006146478567.02,517122138.5702987,0.12583277080301827
2024-01-03,6429705.26560192,565552303.117547,72006146478567.19,522865857.1453968,0.11103914047037787
2024-01-04,5546796.823741367,608505642.5948291,72006146478567.25,531438686.0560317,-0.05537683697585542
2024-01-05,5121601.883844779,493963403.98874366,72006146478567.08,526572248.98374146,-0.1399764062418226
2024-01-06,3830947.3328977297,509059003.5142141,73146570446681.67,522910196.82999,-0.3806462623068117
2024-01-07,3364978.51598233,429363547.6531167,73197634206448.0,509858658.2658363,-0.47244214170409493
2024-01-08,5712745.846765681,447556918.3163843,73197634206448.0,506288234.6494934,-0.05735944602817202
2024-01-09,5229767.741604699,553078468.1633366,73197634206448.0,510255064.5936472,-0.15575532114834897
2024-01-10,3850590.2115624305,483943659.64291966,73197634206448.0,511840440.326657,-0.4172141427598182
2024-01-11,4716184.891925627,629490624.9490609,73197634206448.0,525867424.98521423,-0.2675630076145892
2024-01-12,4962972.091559511,611297254.2857933,73197634206448.0,530924643.9754519,-0.23273753723990723
2024-01-13,5532251.647833181,578549187.0919114,73197634206448.0,535176763.1474581,-0.13833593104536987
2024-01-14,9376259.401035927,465750288.9796519,73197634206448.0,528559397.1313855,0.5677825840261037
2024-01-15,4996483.760786241,414808851.1225025,73197634206448.0,518559031.62240523,-0.2694988445213264
2024-01-16,5335139.073751171,454834266.5816914,73197634206448.0,517553815.7144073,-0.21678813907453057
2024-01-17,4468035.697748582,440279570.0510773,73197634206448.0,508605763.3525166,-0.3934604633231366
2024-01-18,5130830.253094598,516691726.83680135,73197634206448.0,502047626.5126575,-0.2775442488403984
2024-01-19,3524944.70108948,480304985.51026607,73197634206448.0,501072025.19276625,-0.5987961922306227
2024-01-20,3046802.045485339,513378340.1866717,72219650984228.06,501380549.24079895,-0.7017347457137197
2024-01-21,3034384.3007049602,489551347.763542,70343519904867.086,505679677.82011503,-0.713389076104099
2024-01-22,3134740.9944132115,559487254.5869052,70343519904867.2,513674701.83943796,-0.700083019311005
2024-01-23,3483043.3739734814,538506482.5398962,70343519904867.17,512633845.7234779,-0.6381818079593878
2024-01-24,2420240.7230983386,524519301.1752236,70343519904867.15,515532105.83292824,-0.8549950744380131
2024-01-25,2594121.080625111,632919956.7514365,70343519904867.29,515777058.10452646,-0.8272999842187579
2024-01-26,2312030.2571808114,531512891.8575599,70343519904867.16,510078175.07393837,-0.8908285500470133
2024-01-27,2457096.299907988,597952003.3397549,70343519904867.25,511464090.5202128,-0.8702946856522548
2024-01-28,2374139.2808075896,559487254.5869052,70343519904867.2,518159588.06358814,-0.894698114148014
2024-01-29,2366889.2174407803,545500073.2222326,70343519904867.18,527494675.35642606,-0.9039294840755766
2024-01-30,2273683.338599689,503538529.1282147,70343519904867.11,530973551.2526063,-0.9298622660562614
2024-01-31,2176684.828249089,458080189.69302857,70343519904867.02,532245024.0841742,-0.9559294256927079
2024-02-01,2427887.37501822,535009687.19872814,70343519904867.164,533553449.8243118,-0.9101969715545057
2024-02-02,2831109.0508171227,676117474.0216229,72346611061723.23,547540056.1465516,-0.8273379991088043
2024-02-03,7661652.390185179,566738184.6284933,75502165623894.0,551351473.6066817,0.15407231844387487
2024-02-04,4224105.53348892,581751116.6716322,75502165623894.0,557937171.385831,-0.5605922503080168
2024-02-05,2804856.9407809405,585504349.682417,75502165623894.0,559795535.3212247,-0.8531857356385811
2024-02-06,2280815.283910888,638049611.833403,75502165623894.0,566905758.8421896,-0.9540010159454503
2024-02-07,3202629.799763569,600517281.7255559,75502165623894.0,572334186.024356,-0.7487739557386017
2024-02-08,2439588.9141450105,517946155.488292,75502165623894.0,564121771.6484171,-0.8935838470439508
2024-02-09,2556556.0128584495,623036679.7902641,75502165623894.0,570659185.0721817,-0.8633235769631789
2024-02-10,1951356.3933650502,570491417.639278,75502165623894.0,568697714.6650048,-0.9768927199883068
2024-02-11,1516406.1578468706,514192922.47750723,75502165623894.0,565462405.2286193,-1.0550092227797014
2024-02-12,3302252.090338289,671828708.9304657,75502165623894.0,574485879.2077788,-0.6921782244254309
2024-02-13,2353524.19005214,506686456.4559378,75502165623894.0,574710731.1597589,-0.8752041294724857
2024-02-14,2788279.758537469,521699388.49907666,75502165623894.0,579254959.6459053,-0.7694329463907631
2024-02-15,2038656.15537839,605343973.9976323,77563331090797.1,584278837.2743984,-0.9022102478358691
2024-02-16,1771578.3274927295,544386616.4219546,81725299822043.17,574869490.3029935,-0.9349699380571915
2024-02-17,1493600.7645499608,609388003.457412,81725299822043.25,577915905.9336306,-0.9726943337726373
2024-02-18,1300524.9996414706,491572989.4556458,81725299822043.08,571474611.1324887,-0.9939554778326537
2024-02-19,1518343.6434905203,552511789.8013868,81725299822043.17,569117999.7124151,-0.934950946629136
2024-02-20,1648318.5634029806,572824723.2499672,81725299822043.2,564459079.0993125,-0.8963025042499896
2024-02-21,1647025.0417130492,560636963.180819,81725299822043.19,561610484.9175457,-0.8789862886443583
2024-02-22,1469200.6080252307,548449203.1116709,81725299822043.17,563789274.0335014,-0.9061224571775484
2024-02-23,1589294.7479840796,645951283.6648567,81725299822043.3,565426031.4531151,-0.8758750099981014
2024-02-24,1343112.4422414505,556574376.491103,81725299822043.19,564431957.0853883,-0.9177748011217457
2024-02-25,1256053.291291119,666264217.113437,81725299822043.31,575294192.4165261,-0.9270924588956643
2024-02-26,1711029.0011528705,540324029.7322387,81725299822043.16,565901001.0452242,-0.834249033297855
2024-02-27,2718654.56303944,524073682.9733743,81725299822043.12,567142945.7964696,-0.6394484338233568
2024-02-28,3601290.3820533985,605325416.7676959,81725299822043.25,573116233.5299424,-0.470479133104337
2024-02-29,4669526.551982582,540324029.7322387,81725299822043.16,568471951.7967001,-0.2647082455860455
2024-03-01,3659577.2728999387,608054004.3789,79428308380841.48,573019622.3650533,-0.4644880486064611
2024-03-02,2602422.2278779205,500960510.12181586,79351228131136.9,565274801.4125108,-0.6624716834934239
2024-03-03,2871054.0907898694,611408496.6053661,79351228131136.75,573834480.4946336,-0.6016533312941926
2024-03-04,5438258.078541888,508849652.01349825,79351228131136.9,570715756.3669273,-0.09380999921301851
2024-03-05,6842956.317899738,658743347.9554589,79351228131136.69,576852800.9887481,0.1953935113887946
2024-03-06,4448858.442185692,552239932.41775,79351228131136.83,576253013.0771004,-0.2692153470175394
2024-03-07,3481691.868223801,710022770.2513928,79351228131136.64,587793982.158509,-0.4523079601474289
2024-03-08,3251695.74705783,607463925.659525,79351228131136.75,585044885.1581281,-0.4904334354862987
2024-03-09,2836158.5176399793,642965064.1720946,79351228131136.72,591215648.5639133,-0.5658725714974142
2024-03-10,2528488.89751775,564073645.2552733,79351228131136.81,583916322.0026158,-0.6178189381199455
2024-03-11,2963851.2903706688,670577060.7929822,79351228131136.69,593220109.9355261,-0.5280445874868371
2024-03-12,2760633.269616768,556184503.3635911,79351228131136.83,595513739.9633988,-0.5554956951831843
2024-03-13,2586135.8016119,631131351.3345715,79351228131136.72,597357021.0038899,-0.5725866380428173
2024-03-14,2425971.7081576106,579720256.0482558,82709090260024.77,600171037.1693197,-0.5900658954150528
2024-03-15,2551248.61769609,529980321.6844611,83947913181362.0,594594345.5482883,-0.56301665471156
2024-03-16,2615584.4023665804,600922569.4689952,83947913181362.0,601734492.6445154,-0.5530990125371361
2024-03-17,1732808.3489273007,609268716.2671757,83947913181362.0,601581651.1917875,-0.7670159116140931
2024-03-18,2870222.4049913688,600922569.4689952,83947913181362.0,608158288.1528944,-0.46006258685089496
2024-03-19,2975656.255902908,655172523.6571684,83947913181362.0,607903229.2744452,-0.42022228535135464
2024-03-20,2129522.9846601402,621787936.4644464,83947913181362.0,612870943.8492092,-0.705869882436952
2024-03-21,2537218.2353115994,500768807.8908293,83947913181362.0,597924232.2520261,-0.5576111739033874
2024-03-22,2464597.8200425906,563364908.877183,83947913181362.0,594774302.4818587,-0.5681410855592832
2024-03-23,1644651.8032453696,650999450.2580782,83947913181362.0,595348187.2022861,-0.864888709529889
2024-03-24,1387371.64952187,709422477.8453414,83947913181362.0,605730246.6730053,-0.9441761079128945
2024-03-25,1943337.3216349497,550845688.6799122,83947913181362.0,597178005.8077861,-0.7093007603971401
2024-03-26,2229393.546736181,559191835.4780927,83947913181362.0,597392815.2445362,-0.5879104716438702
2024-03-27,2110264.8878322397,567537982.2762733,83947913181362.0,592850431.740372,-0.624967228905668
2024-03-28,2127324.4976535505,630675249.3060845,83467245353210.45,596490074.1159312,-0.6026283092112613
2024-03-29,2051757.8219975205,595046224.9834774,83126997340024.75,601137638.6372895,-0.633582856967375
2024-03-30,2091455.80526892,640501144.9474928,83126997340024.7,603964679.7428964,-0.6773589266993859
2024-03-31,1996323.594294669,566120366.8245583,83126997340024.78,600882654.7827095,-0.7416149187994363
2024-04-01,1899734.3544956492,619839817.691122,83126997340024.72,602233886.7985756,-0.7888947836940071
2024-04-02,1503097.8507750498,611575286.7885739,83126997340024.73,599119798.450819,-1.0360600791274763
2024-04-03,1823579.2750536306,586781694.0809289,83126997340024.77,596619352.566282,-0.8030078417392749
2024-04-04,1565721.3498723502,570252632.2758324,83126997340024.78,601582482.8794965,-0.957987031813004
2024-04-05,1399950.92461138,611575286.7885739,83126997340024.73,605026081.3017387,-1.0485492399073457
2024-04-06,1221503.4404541596,640501144.9474928,83126997340024.7,604276202.3509825,-1.1459406332638824
2024-04-07,1506787.5147526402,702485126.7166051,83126997340024.64,603780677.2703586,-0.9357697707611635
2024-04-08,2366374.1894471,652897941.3013152,83126997340024.69,611070123.8861731,-0.3270848488932798
2024-04-09,3306938.156429101,603310755.8860255,83126997340024.73,614221475.3438826,0.3347030351415832
2024-04-10,4853313.933509242,626404079.729565,83450993523979.81,618426196.5905464,1.413843262730265
2024-04-11,7355169.896300691,566860609.5352726,86388558925171.22,613868008.0354882,3.0152116023539604
2024-04-12,10990927.103942463,584038203.763614,86388558925171.23,613081720.805498,4.753214399341733
2024-04-13,7120982.3854799885,704281363.3620051,86388558925171.36,617637450.692249,2.6153311043340186
2024-04-14,4890807.225720149,674220573.4624075,86388558925171.34,625358894.0235239,1.2378690470559595
2024-04-15,10541130.307408035,605510196.549041,86388558925171.27,624335349.6562322,4.246511315155419
2024-04-16,6046098.25329178,708575761.9190906,86388558925171.38,631263955.0226978,1.7009098339675324
2024-04-17,7474535.83218653,588332602.3206996,86388558925171.23,631374734.1826814,2.411950671678314
2024-04-18,6898550.1745657995,622687790.7773827,86388558925171.28,635120102.6470779,2.033272864739763
2024-04-19,7768510.779499819,648454182.1198951,86388558925171.31,637754309.456458,2.3822287448796633
2024-04-20,81050337.22006708,558271812.4211017,86388558925171.2,631880785.7045729,9.123738997873899
2024-04-21,22370121.202423226,601215797.9919556,86388558925171.25,624647262.2242409,2.0999608445418465
2024-04-22,16785978.905661188,652748580.6769805,86388558925171.31,624636593.6082169,1.4222647778189195
2024-04-23,29858267.678807706,721458957.5903468,86388558925171.38,633075750.8728113,2.751989088274924
2024-04-24,17109966.287471052,671772263.1512126,87185497750595.1,636316335.4029291,1.3313146014767858
2024-04-25,7060307.467540112,630674365.8262494,88104191118792.72,640874460.8522844,0.24078764055144508
2024-04-26,6017790.936198883,578118168.6740619,88104191118792.78,640451601.2030307,0.1240052325578535
2024-04-27,3985810.715946409,613155633.4421867,88104191118792.75,633942620.4944723,-0.0973921070185048
2024-04-28,3396114.641232892,613155633.4421867,88104191118792.75,629580839.0644566,-0.16237426569183394
2024-04-29,2921446.710137551,573738485.5780463,88104191118792.8,627311431.1379569,-0.21448455637010683
2024-04-30,2810701.6058929395,617535316.5382024,88104191118792.73,620808542.1821792,-0.22726058720749187
2024-05-01,2210442.2844961,578118168.6740619,88104191118792.78,620078939.7788478,-0.29186498563100866
2024-05-02,2093733.2827060597,635054048.9222649,88104191118792.72,620962243.9320537,-0.303522733153173
2024-05-03,2079253.417081,564979119.3860149,88104191118792.81,614999739.4510623,-0.2983843766384618
2024-05-04,2918386.950437861,617535316.5382024,88104191118792.73,619232846.887998,-0.20609111567012411
2024-05-05,7933756.007595861,608775950.3461711,88104191118792.75,619772857.770442,0.32950607681953775
2024-05-06,2637574.5234922506,534321337.7139056,88104191118792.86,611313768.9873652,-0.24295928308604942
2024-05-07,2287655.148751891,534321337.7139056,88104191118792.86,597946796.139048,-0.2795865392811002
2024-05-08,1890034.7945067193,556219753.1939834,88104191118792.81,589693045.4278175,-0.32180290369943165
2024-05-09,1893979.23728027,613867438.0566123,85164867739885.7,588492550.587129,-0.3205087093375255
2024-05-10,1961789.61564269,599332437.5790136,83148355189240.0,590007855.5089113,-0.313202814025041
2024-05-11,2245163.51067105,657199017.7590562,83148355189240.0,593153811.5315448,-0.28356934301060227
2024-05-12,1358838.9199967694,545599184.5546882,83148355189240.0,588328350.8967235,-0.37669539652212203
2024-05-13,1654675.2095514499,607599091.8904481,83148355189240.0,590746965.6333236,-0.34384607420349156
2024-05-14,1353072.0395648102,562132493.1775575,83148355189240.0,586789621.1075633,-0.37446758317204276
2024-05-15,1453899.2741394297,582799128.9561441,83148355189240.0,587123975.4134263,-0.3628105231750442
2024-05-16,1495064.6924130395,586932456.1118613,83148355189240.0,583686718.7841117,-0.35800073310890235
2024-05-17,1502834.8962581803,640665709.1361867,83148355189240.0,589092903.7662668,-0.3571757243768206
2024-05-18,1208572.9607866404,529065875.9318188,83148355189240.0,582773658.0086681,-0.3887655518296949
2024-05-19,1116462.7765383401,636532381.9804695,83148355189240.0,584756260.2682607,-0.3981388085854314
2024-05-20,1195359.2382781196,644799036.2919042,83148355189240.0,592647524.4524035,-0.38901680287908624
2024-05-21,2022868.055258279,570399147.4889922,83148355189240.0,595224510.8649098,-0.30035674486093017
2024-05-22,1607676.2192751688,632399054.8247522,83148355189240.0,600665889.5528218,-0.34528121134501494
2024-05-23,2088292.1291053009,706194547.0096976,84060416283612.4,607260683.0494707,-0.294144691034296
2024-05-24,1592645.3482692612,671140034.7624127,84381461788831.33,612389797.1339992,-0.347902544159782
2024-05-25,1455530.5959452696,671140034.7624127,84381461788831.33,613385584.0628103,-0.36295412190296816
2024-05-26,1370240.9321740896,704697036.5005332,84381461788831.36,624749716.3446566,-0.37168607707203327
2024-05-27,1545109.7530652094,515938901.7236049,84381461788831.12,618202559.9041678,-0.3512879519471171
2024-05-28,1231078.9388253002,562079779.1135205,84381461788831.19,618198794.6138793,-0.38200428848914403
2024-05-29,2674835.460260358,574663654.7653158,84381461788831.22,617617689.3145344,-0.22411522716663743
2024-05-30,2558123.2123122807,515938901.7236049,84381461788831.12,612546721.1439447,-0.23530460106359505
2024-05-31,4703162.824325649,620804532.1552316,84381461788831.27,611128065.645305,-0.006997173238330406
2024-06-01,2994954.4595416305,591442155.634376,84381461788831.23,615583514.1954877,-0.19102164740068378
2024-06-02,2384605.0609478895,587247530.4171109,84381461788831.23,612063167.6552478,-0.2529844314564949
2024-06-03,3017256.9567270405,658556159.1106174,84381461788831.31,613045819.2851559,-0.18035211339282745
2024-06-04,2486597.646091531,562079779.1135205,84381461788831.19,612451578.6869079,-0.23504146087114908
2024-06-05,4017341.41215118,515938901.7236049,84381461788831.12,604132996.3225402,-0.0710014715182925
2024-06-06,4680033.623089668,554910858.050012,83931592439295.94,593327018.5397056,-0.001408936951448528
2024-06-07,22070814.2119229,590944002.9609013,83716654861184.77,587598730.5538833,1.812560076593397
2024-06-08,10798628.216320902,715791327.5301057,83716654861184.62,590788108.6087186,0.6114008845087193
2024-06-09,5113090.895811841,636721355.302943,83716654861184.7,585932702.8088906,0.009539944806672892
2024-06-10,4577603.823695638,578459270.5039809,83716654861184.78,590398443.4360604,-0.04906758182307292
2024-06-11,2993665.843733201,511874030.7337383,83716654861184.88,586812318.5517902,-0.2166376282285679
2024-06-12,3177160.4935457995,607590312.9034619,83716654861184.73,589164222.704515,-0.19820346035747724
