date,unconfirmed_count,mempool_size,avg_block_size,BTC_DVOL_Open,BTC_DVOL_Close
2025-05-24 00:00:00,395195.0,,1.917446106382979,47.68,47.53
2025-05-24 05:00:00,,6503805.0,,,
2025-05-24 10:45:00,,3190213.5,,,
2025-05-24 16:30:00,,6884104.0,,,
2025-05-24 22:15:00,,2989040.5,,,
2025-05-25 00:00:00,356161.0,,1.4524477152317878,47.53,48.96
2025-05-25 04:00:00,,1524453.0,,,
2025-05-25 09:45:00,,1553455.5,,,
2025-05-25 15:30:00,,1422044.0,,,
2025-05-25 21:15:00,,445201.5,,,
2025-05-26 00:00:00,358114.0,,1.464100849673203,48.97,47.13
2025-05-26 03:00:00,,2625727.0,,,
2025-05-26 08:45:00,,1319613.0,,,
2025-05-26 14:30:00,,5819890.0,,,
2025-05-26 20:15:00,,5004570.5,,,
2025-05-27 00:00:00,422766.0,,1.3929357943262408,47.13,46.16
2025-05-27 02:00:00,,1326497.5,,,
2025-05-27 07:45:00,,2707072.0,,,
2025-05-27 13:30:00,,6844928.0,,,
2025-05-27 19:15:00,,9343258.0,,,
2025-05-28 00:00:00,540914.0,,1.576744341463415,46.16,45.24
2025-05-28 01:00:00,,9685200.0,,,
2025-05-28 06:45:00,,2009352.0,,,
2025-05-28 12:30:00,,862639.0,,,
2025-05-28 18:15:00,,5170534.5,,,
2025-05-29 00:00:00,382670.0,3475633.0,1.4227337987421385,45.24,44.61
2025-05-29 05:45:00,,4089218.0,,,
2025-05-29 11:30:00,,1406597.0,,,
2025-05-29 17:15:00,,7865259.0,,,
2025-05-29 23:00:00,,418191.5,,,
2025-05-30 00:00:00,396042.0,,1.4189764967741936,44.61,43.71
2025-05-30 04:45:00,,603803.0,,,
2025-05-30 10:30:00,,444447.5,,,
2025-05-30 16:15:00,,5564005.5,,,
2025-05-30 22:00:00,,5864791.5,,,
2025-05-31 00:00:00,299239.0,,1.065115192546584,43.72,45.88
2025-05-31 03:45:00,,334952.0,,,
2025-05-31 09:30:00,,1009505.5,,,
2025-05-31 15:15:00,,750278.0,,,
2025-05-31 21:00:00,,483455.0,,,
2025-06-01 00:00:00,255918.0,,1.2727644962406015,45.88,45.13
2025-06-01 02:45:00,,1527608.0,,,
2025-06-01 08:30:00,,4662529.5,,,
2025-06-01 14:15:00,,403234.5,,,
2025-06-01 20:00:00,,1764902.5,,,
2025-06-02 00:00:00,346300.0,,1.4465421578947368,45.13,42.97
2025-06-02 01:45:00,,1498641.5,,,
2025-06-02 07:30:00,,4085019.5,,,
2025-06-02 13:15:00,,3683259.0,,,
2025-06-02 19:00:00,,1717218.5,,,
2025-06-03 00:00:00,358691.0,,1.8001074236111114,42.97,42.83
2025-06-03 00:45:00,,516256.0,,,
2025-06-03 06:30:00,,6910668.5,,,
2025-06-03 12:15:00,,6773752.5,,,
2025-06-03 18:00:00,,4685049.5,,,
2025-06-03 23:45:00,,4077689.0,,,
2025-06-04 00:00:00,336841.0,,1.6676330793650795,42.83,42.18
2025-06-04 05:30:00,,635312.5,,,
2025-06-04 11:15:00,,1289764.5,,,
2025-06-04 17:00:00,,5965557.0,,,
2025-06-04 22:45:00,,2675928.0,,,
2025-06-05 00:00:00,320312.0,,1.3599081119402985,42.18,42.76
2025-06-05 04:30:00,,1431278.5,,,
2025-06-05 10:15:00,,2547007.0,,,
2025-06-05 16:00:00,,1755635.0,,,
2025-06-05 21:45:00,,1166479.5,,,
2025-06-06 00:00:00,298463.0,,1.5769285895522394,42.76,40.53
2025-06-06 03:30:00,,543123.5,,,
2025-06-06 09:15:00,,4076446.0,,,
2025-06-06 15:00:00,,4275309.5,,,
2025-06-06 20:45:00,,4672679.0,,,
2025-06-07 00:00:00,290568.0,,1.1750631118881123,40.53,41.99
2025-06-07 02:30:00,,537090.0,,,
2025-06-07 08:15:00,,1714573.5,,,
2025-06-07 14:00:00,,1247201.5,,,
2025-06-07 19:45:00,,4674878.5,,,
2025-06-08 00:00:00,307344.0,,1.3304664183006538,41.99,42.52
2025-06-08 01:30:00,,422946.5,,,
2025-06-08 07:15:00,,4214429.5,,,
2025-06-08 13:00:00,,3320712.0,,,
2025-06-08 18:45:00,,2915828.5,,,
2025-06-09 00:00:00,361082.0,,1.3634722714285716,42.52,42.61
2025-06-09 00:30:00,,3498396.0,,,
2025-06-09 06:15:00,,1513863.5,,,
2025-06-09 12:00:00,,1535506.5,,,
2025-06-09 17:45:00,,3054682.5,,,
2025-06-09 23:30:00,,7981856.5,,,
2025-06-10 00:00:00,428590.0,,1.427166207100591,41.89,42.51
2025-06-10 05:15:00,,1162958.0,,,
2025-06-10 11:00:00,,5709157.0,,,
2025-06-10 16:45:00,,9983329.5,,,
2025-06-10 22:30:00,,559509.5,,,
2025-06-11 00:00:00,347062.0,,1.5753783971631203,42.51,40.95
2025-06-11 04:15:00,,464953.0,,,
2025-06-11 10:00:00,,6046546.0,,,
2025-06-11 15:45:00,,3003345.5,,,
2025-06-11 21:30:00,,2675471.0,,,
2025-06-12 00:00:00,425223.0,,1.4945084324324327,40.95,39.77
2025-06-12 03:15:00,,5912926.0,,,
2025-06-12 09:00:00,,1625865.0,,,
2025-06-12 14:45:00,,5756379.5,,,
2025-06-12 20:30:00,,5349567.5,,,
2025-06-13 00:00:00,351313.0,,1.4265965517241375,39.77,40.72
2025-06-13 02:15:00,,3228262.0,,,
2025-06-13 08:00:00,,3574302.5,,,
2025-06-13 13:45:00,,5058373.5,,,
2025-06-13 19:30:00,,5129174.0,,,
2025-06-14 00:00:00,273694.0,,1.1009524701986757,40.72,41.0
2025-06-14 01:15:00,,2083675.5,,,
2025-06-14 07:00:00,,234221.0,,,
2025-06-14 12:45:00,,372221.5,,,
2025-06-14 18:30:00,,2365672.0,,,
2025-06-15 00:00:00,281621.0,,1.143612360294118,41.0,42.32
2025-06-15 00:15:00,,1339484.5,,,
2025-06-15 06:00:00,,1302729.5,,,
2025-06-15 11:45:00,,432050.5,,,
2025-06-15 17:30:00,,1785177.5,,,
2025-06-15 23:15:00,,394499.0,,,
2025-06-16 00:00:00,360902.0,,1.2807492602739727,42.32,41.73
2025-06-16 05:00:00,,1031975.0,,,
2025-06-16 10:45:00,,453688.5,,,
2025-06-16 16:30:00,,5689157.0,,,
2025-06-16 22:15:00,,5809288.5,,,
2025-06-17 00:00:00,354369.0,,1.513460457627119,41.73,41.62
2025-06-17 04:00:00,,6951753.5,,,
2025-06-17 09:45:00,,3763153.5,,,
2025-06-17 15:30:00,,11469657.5,,,
2025-06-17 21:15:00,,8403192.0,,,
2025-06-18 00:00:00,441174.0,,1.5107156071428576,41.62,39.69
2025-06-18 03:00:00,,3745812.0,,,
2025-06-18 08:45:00,,3945716.5,,,
2025-06-18 14:30:00,,2029169.5,,,
2025-06-18 20:15:00,,1590318.5,,,
2025-06-19 00:00:00,308175.0,,1.5800727795275595,39.69,40.21
2025-06-19 02:00:00,,1323189.0,,,
2025-06-19 07:45:00,,4922375.0,,,
2025-06-19 13:30:00,,723872.5,,,
2025-06-19 19:15:00,,12003522.0,,,
2025-06-20 00:00:00,353302.0,,1.4394211456953645,40.21,40.67
2025-06-20 01:00:00,,4354510.5,,,
2025-06-20 06:45:00,,1215511.5,,,
2025-06-20 12:30:00,,4340431.0,,,
2025-06-20 18:15:00,,7084814.0,,,
2025-06-21 00:00:00,309470.0,2993351.5,1.3109816028368797,40.67,41.01
2025-06-21 05:45:00,,511846.0,,,
2025-06-21 11:30:00,,1045704.5,,,
2025-06-21 17:15:00,,3822354.0,,,
2025-06-21 23:00:00,,2956519.0,,,
