date,Stablecoin_Cap,M2_USA,M2_EU,M2_Japan,M2_China,M2_UK,M2_USA_idx,M2_EU_idx,M2_Japan_idx,M2_China_idx,M2_UK_idx,Global_M2_Index,GBTC_Close,GBTC_Volume,GBTC_High,GBTC_Low,BITO_Close,BITO_Volume,BITO_High,BITO_Low,IBIT_Close,IBIT_Volume,IBIT_High,IBIT_Low,FBTC_Close,FBTC_Volume,FBTC_High,FBTC_Low,ETF_Total_Volume,ETF_IBIT_Flow_Proxy,Transactions,Hash_Rate,Tx_Volume,Mempool_Size,Unique_Addresses,Coinglass_funding_rate_open,Coinglass_funding_rate_high,Coinglass_funding_rate_low,Coinglass_funding_rate_close,Coinglass_oi_open,Coinglass_oi_high,Coinglass_oi_low,Coinglass_oi_close,Coinglass_long_ratio,Coinglass_short_ratio,Coinglass_long_short_ratio,ETF_Volume_ZScore,M2_MoM_Chg,M2_YoY_Chg
2020-01-01,4164162469.0,15443.2,13016465964601.1,963218700000000.0,183756962616180.0,2904135000000.0,100.0,100.0,9.632187e+16,1.8375696261618e+16,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029335641020136194,0.04286250900238464
2020-01-02,4165317677.0,15444.93870967742,13019419496615.771,963218700000000.0,183756962616180.0,2905092903225.8066,100.01125873962275,100.02269073666157,9.632187e+16,1.8375696261618e+16,100.03298411491912,100.02231119706781,7.208672046661377,3739003.0,7.533874988555908,7.145438194274902,,,,,,,,,,,,,3739003.0,,,,,,,,,,,,,,,,,,,0.0030592459660874205,0.043130492439122925
2020-01-03,5254668680.0,15446.677419354839,13022373028630.441,963218700000000.0,183756962616180.0,2906050806451.613,100.02251747924548,100.04538147332315,9.632187e+16,1.8375696261618e+16,100.06596822983825,100.04462239413563,7.759710788726807,4271692.0,7.759710788726807,7.344172954559326,,,,,,,,,,,,,4271692.0,,,,,,,,,,,,,,,,,,,0.003184903255247562,0.04339849401872553
2020-01-04,5309445438.0,15448.416129032259,13025326560645.113,963218700000000.0,183756962616180.0,2907008709677.4194,100.03377621886823,100.06807220998472,9.632187e+16,1.8375696261618e+16,100.09895234475736,100.06693359120344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033105359767002795,0.043666513743034985
2020-01-05,5313639002.0,15450.154838709677,13028280092659.783,963218700000000.0,183756962616180.0,2907966612903.2256,100.04503495849097,100.0907629466463,9.632187e+16,1.8375696261618e+16,100.13193645967648,100.08924478827124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034361441376502544,0.04393455161389381
2020-01-06,5307665901.0,15451.893548387097,13031233624674.455,963218700000000.0,183756962616180.0,2908924516129.032,100.05629369811372,100.11345368330787,9.632187e+16,1.8375696261618e+16,100.16492057459561,100.11155598533907,8.121047973632812,3819704.0,8.157181739807129,8.05781364440918,,,,,,,,,,,,,3819704.0,,,,,,,,,,,,,,,,,,,0.0035617277452990592,0.04420260763314521
2020-01-07,5316662384.0,15453.632258064517,13034187156689.125,963218700000000.0,183756962616180.0,2909882419354.839,100.06755243773645,100.13614441996944,9.632187e+16,1.8375696261618e+16,100.19790468951473,100.13386718240687,9.123758316040039,8620652.0,9.123758316040039,8.364950180053711,,,,,,,,,,,,,8620652.0,,,,,,,,,,,,,,,,,,,0.003687286806844936,0.04447068180263258
2020-01-08,5295913229.0,15455.370967741936,13037140688703.797,963218700000000.0,183756962616180.0,2910840322580.645,100.0788111773592,100.15883515663101,9.632187e+16,1.8375696261618e+16,100.23088880443385,100.15617837947468,8.420957565307617,8442757.0,9.286359786987305,8.265583038330078,,,,,,,,,,,,,8442757.0,,,,,,,,,,,,,,,,,,,0.0038128213294839064,0.04473877412419891
2020-01-09,5267101550.0,15457.109677419356,13040094220718.467,963218700000000.0,183756962616180.0,2911798225806.4517,100.09006991698195,100.18152589329259,9.632187e+16,1.8375696261618e+16,100.26387291935298,100.1784895765425,8.401083946228027,3384874.0,8.473350524902344,8.084914207458496,,,,,,,,,,,,,3384874.0,,,,,,,,,,,,,,,,,,,0.003938331320409327,0.04500688459968849
2020-01-10,5265618826.0,15458.848387096776,13043047752733.139,963218700000000.0,183756962616180.0,2912756129032.2583,100.10132865660468,100.20421662995416,9.632187e+16,1.8375696261618e+16,100.2968570342721,100.20080077361031,8.672086715698242,4965449.0,8.780488014221191,8.401083946228027,,,,,,,,,,,,,4965449.0,,,,,,,,,,,,,,,,,,,0.004063816786810781,0.04527501323094518
2020-01-11,5251478483.0,15460.587096774194,13046001284747.809,963218700000000.0,183756962616180.0,2913714032258.0645,100.11258739622743,100.22690736661573,9.632187e+16,1.8375696261618e+16,100.32984114919122,100.22311197067812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0041892777358760735,0.04554316001981307
2020-01-12,5226712649.0,15462.325806451614,13048954816762.48,963218700000000.0,183756962616180.0,2914671935483.871,100.12384613585017,100.24959810327731,9.632187e+16,1.8375696261618e+16,100.36282526411034,100.24542316774594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004314714174789902,0.04581132496813711
2020-01-13,5237537662.0,15464.064516129032,13051908348777.15,963218700000000.0,183756962616180.0,2915629838709.6772,100.13510487547292,100.27228883993888,9.632187e+16,1.8375696261618e+16,100.39580937902946,100.26773436481375,8.527551651000977,2967424.0,8.663052558898926,8.410117149353027,,,,,,,,,,,,,2967424.0,,,,,,,,,,,,,,,,,,,0.004440126110733633,0.0460795080777614
2020-01-14,5223177049.0,15465.803225806452,13054861880791.822,963218700000000.0,183756962616180.0,2916587741935.484,100.14636361509565,100.29497957660045,9.632187e+16,1.8375696261618e+16,100.42879349394859,100.29004556188156,9.060523986816406,7674831.0,9.232158660888672,8.834688186645508,,,,,,,,,,,,,7674831.0,,,,,,,,,,,,,,,,,,,0.004565513550886635,0.04634770935053134
2020-01-15,5208501013.0,15467.541935483872,13057815412806.492,963218700000000.0,183756962616180.0,2917545645161.2905,100.1576223547184,100.31767031326203,9.632187e+16,1.8375696261618e+16,100.4617776088677,100.31235675894938,9.02439022064209,4105974.0,9.322492599487305,8.879855155944824,,,,,,,,,,,,,4105974.0,,,,,,,,,,,,,,,,,,,0.0046908765024249455,0.04661592878829235
2020-01-16,5226792450.0,15469.28064516129,13060768944821.164,963218700000000.0,183756962616180.0,2918503548387.0967,100.16888109434115,100.3403610499236,9.632187e+16,1.8375696261618e+16,100.49476172378682,100.33466795601719,8.775971412658691,3407789.0,8.94308853149414,8.753388404846191,,,,,,,,,,,,,3407789.0,,,,,,,,,,,,,,,,,,,0.004816214972521715,0.04688416639288939
2020-01-17,5224192960.0,15471.01935483871,13063722476835.834,963218700000000.0,183756962616180.0,2919461451612.9033,100.18013983396388,100.36305178658516,9.632187e+16,1.8375696261618e+16,100.52774583870595,100.35697915308499,9.096657752990723,4330141.0,9.123758316040039,8.852754592895508,,,,,,,,,,,,,4330141.0,,,,,,,,,,,,,,,,,,,0.004941528968347875,0.04715242216616855
2020-01-18,5216409706.0,15472.758064516129,13066676008850.506,963218700000000.0,183756962616180.0,2920419354838.7095,100.19139857358662,100.38574252324673,9.632187e+16,1.8375696261618e+16,100.56072995362507,100.3792903501528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005066818497070802,0.047420696109976124
2020-01-19,5213681748.0,15474.496774193549,13069629540865.176,963218700000000.0,183756962616180.0,2921377258064.516,100.20265731320937,100.4084332599083,9.632187e+16,1.8375696261618e+16,100.59371406854419,100.40160154722062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005192083565855876,0.04768898822615797
2020-01-20,5218945732.0,15476.235483870969,13072583072879.848,963218700000000.0,183756962616180.0,2922335161290.3228,100.2139160528321,100.43112399656988,9.632187e+16,1.8375696261618e+16,100.62669818346332,100.42391274428843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005317324181865146,0.04795729851656039
2020-01-21,5213140823.0,15477.974193548387,13075536604894.518,963218700000000.0,183756962616180.0,2923293064516.129,100.22517479245485,100.45381473323145,9.632187e+16,1.8375696261618e+16,100.65968229838244,100.44622394135624,8.798555374145508,4425122.0,8.94308853149414,8.59078598022461,,,,,,,,,,,,,4425122.0,,,,,,,,,,,,,,,,,,,0.005442540352257774,0.04822562698303079
2020-01-22,5211780488.0,15479.712903225807,13078490136909.19,963218700000000.0,183756962616180.0,2924250967741.9355,100.2364335320776,100.47650546989303,9.632187e+16,1.8375696261618e+16,100.69266641330155,100.46853513842406,8.608853340148926,2545214.0,8.744354248046875,8.509485244750977,,,,,,,,,,,,,2545214.0,,,,,,,,,,,,,,,,,,,0.00556773208419048,0.04849397362741592
2020-01-23,5219507119.0,15481.451612903225,13081443668923.86,963218700000000.0,183756962616180.0,2925208870967.7417,100.24769227170034,100.4991962065546,9.632187e+16,1.8375696261618e+16,100.72565052822068,100.49084633549187,8.121047973632812,4739067.0,8.373984336853027,8.03974723815918,,,,,,,,,,,,,4739067.0,,,,,,,,,,,,,,,,,,,0.005692899384817096,0.048762338451562526
2020-01-24,5207461769.0,15483.190322580645,13084397200938.531,963218700000000.0,183756962616180.0,2926166774193.5483,100.25895101132308,100.52188694321617,9.632187e+16,1.8375696261618e+16,100.7586346431398,100.51315753255967,8.56368637084961,2628904.0,8.581751823425293,8.184282302856445,,,,,,,,,,,,,2628904.0,,,,,,,,,,,,,,,,,,,0.0058180422612883476,0.049030721457318904
2020-01-25,5218377512.0,15484.929032258065,13087350732953.201,963218700000000.0,183756962616180.0,2927124677419.355,100.27020975094582,100.54457767987775,9.632187e+16,1.8375696261618e+16,100.79161875805893,100.5354687296275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005943160720753182,0.049299122646532245
2020-01-26,5212747889.0,15486.667741935484,13090304264967.873,963218700000000.0,183756962616180.0,2928082580645.161,100.28146849056857,100.56726841653932,9.632187e+16,1.8375696261618e+16,100.82460287297805,100.5577799266953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006068254770356329,0.04956754202105085
2020-01-27,5215100891.0,15488.406451612904,13093257796982.543,963218700000000.0,183756962616180.0,2929040483870.968,100.2927272301913,100.5899591532009,9.632187e+16,1.8375696261618e+16,100.85758698789716,100.58009112376311,8.870821952819824,3459043.0,8.979223251342773,8.635952949523926,,,,,,,,,,,,,3459043.0,,,,,,,,,,,,,,,,,,,0.006193324417240298,0.04983597958272301
2020-01-28,5205612968.0,15490.145161290324,13096211328997.215,963218700000000.0,183756962616180.0,2929998387096.7744,100.30398596981405,100.61264988986247,9.632187e+16,1.8375696261618e+16,100.8905711028163,100.60240232083093,9.141824722290039,4023392.0,9.214092254638672,8.897921562194824,,,,,,,,,,,,,4023392.0,,,,,,,,,,,,,,,,,,,0.006318369668545598,0.050104435333397035
2020-01-29,5233041178.0,15491.883870967742,13099164861011.885,963218700000000.0,183756962616180.0,2930956290322.5806,100.3152447094368,100.63534062652404,9.632187e+16,1.8375696261618e+16,100.92355521773541,100.62471351789874,9.846431732177734,7580847.0,9.936765670776367,9.277325630187988,,,,,,,,,,,,,7580847.0,,,,,,,,,,,,,,,,,,,0.006443390531408966,0.05037290927492166
2020-01-30,5217089947.0,15493.622580645162,13102118393026.557,963218700000000.0,183756962616180.0,2931914193548.387,100.32650344905954,100.65803136318561,9.632187e+16,1.8375696261618e+16,100.95653933265453,100.64702471496655,10.234869003295898,8283792.0,10.280035972595215,9.846431732177734,,,,,,,,,,,,,8283792.0,,,,,,,,,,,,,,,,,,,0.00656838701296425,0.05064140140914608
2020-01-31,5219496781.0,15495.36129032258,13105071925041.227,963218700000000.0,183756962616180.0,2932872096774.1934,100.33776218868228,100.68072209984719,9.632187e+16,1.8375696261618e+16,100.98952344757366,100.66933591203437,9.846431732177734,5174672.0,10.12646770477295,9.530261993408203,,,,,,,,,,,,,5174672.0,,,,,,,,,,,,,,,,,,,0.006693359120343745,0.05090991173791948
2020-02-01,5215493221.0,15497.1,13108025457055.898,963218700000000.0,183756962616180.0,2933830000000.0,100.34902092830502,100.70341283650876,9.632187e+16,1.8375696261618e+16,101.02250756249278,100.69164710910218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006691866084914011,0.05117844026309126
2020-02-02,5217125110.0,15515.33448275862,13120062795117.188,963218700000000.0,183756962616180.0,2939325448275.8623,100.46709543850123,100.79589061115225,9.632187e+16,1.8375696261618e+16,101.21173596529988,100.82490733831777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007799369176567428,0.0523828632972243
2020-02-03,5221576809.0,15533.568965517241,13132100133178.479,963218700000000.0,183756962616180.0,2944820896551.724,100.58516994869744,100.88836838579573,9.632187e+16,1.8375696261618e+16,101.40096436810698,100.95816756753338,9.56187915802002,3622658.0,9.954833030700684,9.503162384033203,,,,,,,,,,,,,3622658.0,,,,,,,,,,,,,,,,,,,0.008906378404387238,0.05358685900498927
2020-02-04,5227503089.0,15551.803448275863,13144137471239.768,963218700000000.0,183756962616180.0,2950316344827.5864,100.70324445889364,100.98084616043921,9.632187e+16,1.8375696261618e+16,101.59019277091409,101.09142779674897,9.521228790283203,3573064.0,9.530261993408203,9.214092254638672,,,,,,,,,,,,,3573064.0,,,,,,,,,,,,,,,,,,,0.010012894098639036,0.05479042761376762
2020-02-05,5213678251.0,15570.037931034483,13156174809301.057,963218700000000.0,183756962616180.0,2955811793103.448,100.82131896908984,101.0733239350827,9.632187e+16,1.8375696261618e+16,101.77942117372119,101.22468802596457,10.401987075805664,7708927.0,10.496837615966797,9.87353229522705,,,,,,,,,,,,,7708927.0,,,,,,,,,,,,,,,,,,,0.01111891658929487,0.05599356935077893
2020-02-06,5207120904.0,15588.272413793104,13168212147362.348,963218700000000.0,183756962616180.0,2961307241379.3105,100.93939347928605,101.16580170972618,9.632187e+16,1.8375696261618e+16,101.96864957652829,101.35794825518018,10.569106101989746,5882266.0,10.885275840759277,10.406503677368164,,,,,,,,,,,,,5882266.0,,,,,,,,,,,,,,,,,,,0.012224446206032136,0.057196284443082224
2020-02-07,5213445935.0,15606.506896551724,13180249485423.637,963218700000000.0,183756962616180.0,2966802689655.1724,101.05746798948226,101.25827948436967,9.632187e+16,1.8375696261618e+16,102.1578779793354,101.49120848439577,10.650406837463379,3819482.0,10.822042465209961,10.45167064666748,,,,,,,,,,,,,3819482.0,,,,,,,,,,,,,,,,,,,0.013329483278234688,0.0583985731175749
2020-02-08,5203278636.0,15624.741379310344,13192286823484.926,963218700000000.0,183756962616180.0,2972298137931.0347,101.17554249967847,101.35075725901315,9.632187e+16,1.8375696261618e+16,102.3471063821425,101.62446871361136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014434028134992394,0.05960043560099404
2020-02-09,5207645131.0,15642.975862068966,13204324161546.217,963218700000000.0,183756962616180.0,2977793586206.8965,101.29361700987468,101.44323503365665,9.632187e+16,1.8375696261618e+16,102.5363347849496,101.75772894282697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015538081105103352,0.060801872119915945
2020-02-10,5234937139.0,15661.210344827587,13216361499607.506,963218700000000.0,183756962616180.0,2983289034482.759,101.41169152007087,101.53571280830013,9.632187e+16,1.8375696261618e+16,102.7255631877567,101.89098917204257,11.002710342407227,5273527.0,11.102078437805176,10.722674369812012,,,,,,,,,,,,,5273527.0,,,,,,,,,,,,,,,,,,,0.016641642517071453,0.06200288290075617
2020-02-11,5216282014.0,15679.444827586207,13228398837668.795,963218700000000.0,183756962616180.0,2988784482758.6206,101.52976603026708,101.62819058294362,9.632187e+16,1.8375696261618e+16,102.91479159056381,102.02424940125816,11.738933563232422,8046783.0,11.797651290893555,10.785907745361328,,,,,,,,,,,,,8046783.0,,,,,,,,,,,,,,,,,,,0.0177447126991086,0.06320346816976952
2020-02-12,5214293606.0,15697.679310344827,13240436175730.086,963218700000000.0,183756962616180.0,2994279931034.483,101.64784054046329,101.7206683575871,9.632187e+16,1.8375696261618e+16,103.10401999337091,102.15750963047377,12.177055358886719,6964358.0,12.3667573928833,11.797651290893555,,,,,,,,,,,,,6964358.0,,,,,,,,,,,,,,,,,,,0.018847291979135372,0.06440362815305156
2020-02-13,5209223879.0,15715.913793103447,13252473513791.375,963218700000000.0,183756962616180.0,2999775379310.3447,101.7659150506595,101.81314613223059,9.632187e+16,1.8375696261618e+16,103.29324839617802,102.29076985968936,11.336947441101074,6196433.0,12.267389297485352,11.300812721252441,,,,,,,,,,,,,6196433.0,,,,,,,,,,,,,,,,,,,0.019949380684779028,0.06560336307653625
2020-02-14,5217805808.0,15734.14827586207,13264510851852.664,963218700000000.0,183756962616180.0,3005270827586.207,101.88398956085571,101.90562390687407,9.632187e+16,1.8375696261618e+16,103.48247679898512,102.42403008890497,11.93134593963623,4790100.0,11.96025276184082,11.490514755249023,,,,,,,,,,,,,4790100.0,,,,,,,,,,,,,,,,,,,0.021050979143376614,0.06680267316599897
2020-02-15,5216736574.0,15752.38275862069,13276548189913.955,963218700000000.0,183756962616180.0,3010766275862.069,102.00206407105192,101.99810168151755,9.632187e+16,1.8375696261618e+16,103.67170520179224,102.55729031812056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02215208768197341,0.06800155864705393
2020-02-16,5216265202.0,15770.61724137931,13288585527975.244,963218700000000.0,183756962616180.0,3016261724137.931,102.12013858124811,102.09057945616104,9.632187e+16,1.8375696261618e+16,103.86093360459934,102.69055054733616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023252706627324038,0.06920001974515655
2020-02-17,5225418396.0,15788.85172413793,13300622866036.535,963218700000000.0,183756962616180.0,3021757172413.793,102.23821309144432,102.18305723080452,9.632187e+16,1.8375696261618e+16,104.05016200740644,102.82381077655177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02435283630589291,0.0703980566856024
2020-02-18,5234468006.0,15807.086206896553,13312660204097.824,963218700000000.0,183756962616180.0,3027252620689.6553,102.35628760164053,102.275535005448,9.632187e+16,1.8375696261618e+16,104.23939041021355,102.95707100576736,12.158987998962402,7062992.0,12.168022155761719,11.002710342407227,,,,,,,,,,,,,7062992.0,,,,,,,,,,,,,,,,,,,0.02545247704385334,0.07159566969352738
2020-02-19,5219987909.0,15825.320689655173,13324697542159.113,963218700000000.0,183756962616180.0,3032748068965.517,102.47436211183674,102.36801278009149,9.632187e+16,1.8375696261618e+16,104.42861881302065,103.09033123498295,11.860884666442871,5358876.0,12.249321937561035,11.671182632446289,,,,,,,,,,,,,5358876.0,,,,,,,,,,,,,,,,,,,0.026551629167089752,0.07279285899390842
2020-02-20,5219777245.0,15843.555172413793,13336734880220.404,963218700000000.0,183756962616180.0,3038243517241.3794,102.59243662203295,102.46049055473497,9.632187e+16,1.8375696261618e+16,104.61784721582775,103.22359146419856,11.138211250305176,6475175.0,11.644083023071289,11.038844108581543,,,,,,,,,,,,,6475175.0,,,,,,,,,,,,,,,,,,,0.027650293001196813,0.07398962481156302
2020-02-21,5217824059.0,15861.789655172413,13348772218281.693,963218700000000.0,183756962616180.0,3043738965517.241,102.71051113222916,102.55296832937846,9.632187e+16,1.8375696261618e+16,104.80707561863485,103.35685169341416,11.323396682739258,4063908.0,11.490514755249023,10.97560977935791,,,,,,,,,,,,,4063908.0,,,,,,,,,,,,,,,,,,,0.028748468871479194,0.07518596737114991
2020-02-22,5223786753.0,15880.024137931034,13360809556342.982,963218700000000.0,183756962616180.0,3049234413793.1035,102.82858564242535,102.64544610402194,9.632187e+16,1.8375696261618e+16,104.99630402144196,103.49011192262975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029846157102953796,0.0763818868971684
2020-02-23,5223233490.0,15898.258620689656,13372846894404.273,963218700000000.0,183756962616180.0,3054729862068.9653,102.94666015262156,102.73792387866544,9.632187e+16,1.8375696261618e+16,105.18553242424906,103.62337215184536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03094335802034842,0.07757738361396016
2020-02-24,5232871950.0,15916.493103448276,13384884232465.562,963218700000000.0,183756962616180.0,3060225310344.8276,103.06473466281777,102.83040165330893,9.632187e+16,1.8375696261618e+16,105.37476082705616,103.75663238106095,10.587173461914062,8487369.0,11.562782287597656,10.334237098693848,,,,,,,,,,,,,8487369.0,,,,,,,,,,,,,,,,,,,0.03204007194810243,0.07877245774570696
2020-02-25,5211489920.0,15934.727586206896,13396921570526.852,963218700000000.0,183756962616180.0,3065720758620.6895,103.18280917301398,102.92287942795241,9.632187e+16,1.8375696261618e+16,105.56398922986327,103.88989261027655,9.516712188720703,8189033.0,10.469738006591797,9.512194633483887,,,,,,,,,,,,,8189033.0,,,,,,,,,,,,,,,,,,,0.033136299210367204,0.07996710951643293
2020-02-26,5209043108.0,15952.962068965517,13408958908588.143,963218700000000.0,183756962616180.0,3071216206896.552,103.30088368321019,103.0153572025959,9.632187e+16,1.8375696261618e+16,105.75321763267037,104.02315283949216,9.358627319335938,9409832.0,9.421860694885254,8.952122688293457,,,,,,,,,,,,,9409832.0,,,,,,,,,,,,,,,,,,,0.034232040131007446,0.0811613391500039
2020-02-27,5204016005.0,15971.196551724137,13420996246649.432,963218700000000.0,183756962616180.0,3076711655172.4136,103.41895819340638,103.10783497723938,9.632187e+16,1.8375696261618e+16,105.94244603547747,104.15641306870775,9.494128227233887,7414243.0,9.792230606079102,8.735321044921875,,,,,,,,,,,,,7414243.0,,,,,,,,,,,,,,,,,,,0.03532729503359899,0.08235514687012668
2020-02-28,5227478797.0,15989.431034482759,13433033584710.72,963218700000000.0,183756962616180.0,3082207103448.276,103.53703270360259,103.20031275188286,9.632187e+16,1.8375696261618e+16,106.13167443828458,104.28967329792334,8.897921562194824,5201240.0,9.123758316040039,8.635952949523926,,,,,,,,,,,,,5201240.0,,,,,,,,,,,,,,,,,,,0.03642206424143213,0.08354853290035114
2020-02-29,5220002948.0,16007.66551724138,13445070922772.012,963218700000000.0,183756962616180.0,3087702551724.1377,103.6551072137988,103.29279052652635,9.632187e+16,1.8375696261618e+16,106.32090284109168,104.42293352713895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03751634807750959,0.08474149746406856
2020-03-01,5215638676.0,16025.9,13457108260833.3,963218700000000.0,183756962616180.0,3093198000000.0,103.77318172399501,103.38526830116983,9.632187e+16,1.8375696261618e+16,106.51013124389878,104.55619375635455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03861014686454811,0.08600517907646021
2020-03-02,5221395337.0,16058.583870967741,13462730075135.658,963218700000000.0,183756962616180.0,3093872354838.7095,103.98482096306296,103.42845832154592,9.632187e+16,1.8375696261618e+16,106.53335174978814,104.64887701146567,9.354109764099121,4805708.0,9.611562728881836,9.168925285339355,,,,,,,,,,,,,4805708.0,,,,,,,,,,,,,,,,,,,0.039300478400911665,0.08684716157638461
2020-03-03,5222976921.0,16091.267741935484,13468351889438.018,963218700000000.0,183756962616180.0,3094546709677.4194,104.19646020213091,103.471648341922,9.632187e+16,1.8375696261618e+16,106.55657225567748,104.74156026657681,9.033424377441406,4569032.0,9.412826538085938,8.536584854125977,,,,,,,,,,,,,4569032.0,,,,,,,,,,,,,,,,,,,0.03884608507614806,0.08768895710367097
2020-03-04,5236396425.0,16123.951612903225,13473973703740.375,963218700000000.0,183756962616180.0,3095221064516.129,104.40809944119887,103.51483836229811,9.632187e+16,1.8375696261618e+16,106.57979276156684,104.83424352168794,9.069557189941406,3300078.0,9.295392990112305,8.997289657592773,,,,,,,,,,,,,3300078.0,,,,,,,,,,,,,,,,,,,0.038392891308786536,0.08853056572059126
2020-03-05,5235859157.0,16156.635483870967,13479595518042.732,963218700000000.0,183756962616180.0,3095895419354.839,104.61973868026682,103.5580283826742,9.632187e+16,1.8375696261618e+16,106.60301326745619,104.92692677679906,9.87353229522705,7029893.0,9.927733421325684,9.078591346740723,,,,,,,,,,,,,7029893.0,,,,,,,,,,,,,,,,,,,0.03794089235500375,0.08937198748939013
2020-03-06,5219892543.0,16189.31935483871,13485217332345.092,963218700000000.0,183756962616180.0,3096569774193.5483,104.83137791933477,103.60121840305028,9.632187e+16,1.8375696261618e+16,106.62623377334553,105.0196100319102,9.557361602783203,4691909.0,10.036133766174316,9.268293380737305,,,,,,,,,,,,,4691909.0,,,,,,,,,,,,,,,,,,,0.03749008349595728,0.09021322247228514
2020-03-07,5234765456.0,16222.003225806451,13490839146647.45,963218700000000.0,183756962616180.0,3097244129032.2583,105.04301715840272,103.64440842342637,9.632187e+16,1.8375696261618e+16,106.64945427923489,105.11229328702133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03704046003761996,0.09105427073146588
2020-03-08,5233141660.0,16254.687096774192,13496460960949.807,963218700000000.0,183756962616180.0,3097918483870.968,105.25465639747067,103.68759844380246,9.632187e+16,1.8375696261618e+16,106.67267478512424,105.20497654213246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03659201731061934,0.09189513232909396
2020-03-09,5203701914.0,16287.370967741936,13502082775252.166,963218700000000.0,183756962616180.0,3098592838709.6772,105.46629563653863,103.73078846417856,9.632187e+16,1.8375696261618e+16,106.69589529101358,105.2976597972436,8.012646675109863,10020453.0,8.220416069030762,7.416440963745117,,,,,,,,,,,,,10020453.0,,,,,,,,,,,,,,,,,,,0.036144750670074055,0.09273580732730413
2020-03-10,5239068531.0,16320.054838709677,13507704589554.523,963218700000000.0,183756962616180.0,3099267193548.387,105.67793487560658,103.77397848455465,9.632187e+16,1.8375696261618e+16,106.71911579690294,105.39034305235472,8.364950180053711,5450757.0,8.572718620300293,7.696476936340332,,,,,,,,,,,,,5450757.0,,,,,,,,,,,,,,,,,,,0.03569865549543416,0.09357629578820292
2020-03-11,5240004951.0,16352.738709677418,13513326403856.88,963218700000000.0,183756962616180.0,3099941548387.0967,105.88957411467453,103.81716850493073,9.632187e+16,1.8375696261618e+16,106.74233630279228,105.48302630746585,7.777778148651123,6122596.0,8.175248146057129,7.362239837646484,,,,,,,,,,,,,6122596.0,,,,,,,,,,,,,,,,,,,0.03525372719032238,0.09441659777386957
2020-03-12,5266784835.0,16385.42258064516,13518948218159.24,963218700000000.0,183756962616180.0,3100615903225.8066,106.10121335374248,103.86035852530682,9.632187e+16,1.8375696261618e+16,106.76555680868164,105.57570956257699,5.799458026885986,13007804.0,6.639565944671631,5.311653137207031,,,,,,,,,,,,,13007804.0,,,,,,,,,,,,,,,,,,,0.03480996118237578,0.09525671334635621
2020-03-13,5291631068.0,16418.1064516129,13524570032461.598,963218700000000.0,183756962616180.0,3101290258064.516,106.31285259281043,103.90354854568291,9.632187e+16,1.8375696261618e+16,106.78877731457099,105.66839281768812,5.7091240882873535,12103495.0,6.7750678062438965,5.067750930786133,,,,,,,,,,,,,12103495.0,,,,,,,,,,,,,,,,,,,0.03436735292308901,0.09609664256768635
2020-03-14,5379667629.0,16450.790322580644,13530191846763.955,963218700000000.0,183756962616180.0,3101964612903.2256,106.52449183187838,103.94673856605901,9.632187e+16,1.8375696261618e+16,106.81199782046033,105.76107607279924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03392589788765932,0.09693638549985684
2020-03-15,5317438666.0,16483.474193548387,13535813661066.314,963218700000000.0,183756962616180.0,3102638967741.9355,106.73613107094634,103.9899285864351,9.632187e+16,1.8375696261618e+16,106.83521832634969,105.85375932791038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03348559157483244,0.09777594220483743
