Date,M2_Raw,TGA_Raw,RRP_Raw,Fed_Net_Liquidity,Fed_Net_Liq_90d_MA,Fed_Net_Liq_90d_Std,Fed_Liq_ZScore,Fed_Liq_Pct30d,Stablecoins_Total_MCap,Stablecoins_Delta_30d,Stablecoins_PctChange_14d
2023-09-02,20669.0,470800.0,1574.065,-451705.065,-363255.66908888886,161630.86199409165,-0.5472308618532541,-0.09389742970529258,125135191982.0,21737283.0,0.01707659737628897
2023-09-03,20669.0,470800.0,1574.065,-451705.065,-367938.81295555556,157936.90062003158,-0.5303779656026765,-0.09392838247926749,125145346955.0,245390268.0,0.015526988304143119
2023-09-04,20754.1,470800.0,1574.065,-451619.965,-372620.97547777777,154010.099380842,-0.5129468121884043,-0.0940990838962441,125191169108.0,432146110.0,0.015492260250098422
2023-09-05,20754.1,470800.0,1568.49,-451614.39,-377349.42141111114,149723.3435114,-0.49601462836177124,-0.09411026674465361,124990553187.0,236462308.0,0.005031087071098783
2023-09-06,20754.1,470881.0,1606.244,-451733.14400000003,-382079.40636666666,145154.59787476165,-0.47985898244456654,-0.0938029469897591,124477886473.0,-300848861.0,0.001550692121188968
2023-09-07,20754.1,470881.0,1535.289,-451662.189,-386808.7601111111,140275.3312227585,-0.4623295366588803,-0.09388669767901292,124308284466.0,-275717672.0,0.00022541862147540392
2023-09-08,20754.1,470881.0,1525.403,-451652.303,-391538.0040111111,135052.69438669272,-0.44511736150013614,0.06117766474338593,124090322660.0,-612877504.0,-0.002347331946714104
2023-09-09,20754.1,470881.0,1525.403,-451652.303,-396267.24791111116,129445.19255557243,-0.4278649055669747,0.06126898169407169,124224996895.0,-484330630.0,-0.0015431121808054948
2023-09-10,20754.1,470881.0,1525.403,-451652.303,-400995.68716666667,123402.84258971263,-0.41049796560809765,0.06123571908025793,124273684979.0,-225043387.0,-0.0018316657609354081
2023-09-11,20754.0,470881.0,1549.111,-451676.111,-405724.9726222222,116853.85951671739,-0.39323594931157485,0.06129166012125786,124344745184.0,39560681.0,-0.0019337290088433656
2023-09-12,20754.0,470881.0,1493.781,-451620.781,-409815.90346666676,111778.7770985553,-0.3739965547885169,0.061161652653241694,124227916486.0,-165490219.0,-0.003290415218582865
2023-09-13,20754.0,521507.0,1546.225,-502299.225,-414471.2277444444,106634.58488804672,-0.8236351962898739,0.18011227417076014,124319429008.0,-82782665.0,-0.005642993626690074
2023-09-14,20754.0,521507.0,1492.427,-502245.427,-419125.73853333335,101012.81736574342,-0.8228627874590412,0.1801398366945104,124363582095.0,363561587.0,-0.006458959627619776
2023-09-15,20754.0,521507.0,1401.403,-502154.403,-423779.2379444445,94827.56803556431,-0.8265018989642494,0.2046832246483008,124331857236.0,601417190.0,-0.0074469502962685175
2023-09-16,20754.0,521507.0,1401.403,-502154.403,-428432.7373555556,87961.06697219232,-0.8381170008743811,0.20469075332923792,124212106149.0,642684024.0,-0.007376708489269634
2023-09-17,20754.0,521507.0,1401.403,-502154.403,-433085.8967666667,80240.10650292985,-0.8607728633910946,0.20461827092406293,124289493772.0,887065358.0,-0.00683887338861866
2023-09-18,20724.7,521507.0,1452.942,-502235.24199999997,-437740.1995777778,71385.93063554501,-0.9034699393567659,0.204812195613006,124326873952.0,1292687240.0,-0.006903802897266553
2023-09-19,20724.7,521507.0,1453.324,-502235.624,-440452.51093333337,69085.23678885042,-0.8943026895239322,0.204813111992862,124300691591.0,1068765314.0,-0.005519309887107138
2023-09-20,20724.7,640296.0,1486.984,-621058.2840000001,-444485.5450777778,68913.98768962035,-2.5622191494342625,0.48962172167186724,124290744343.0,1009480656.0,-0.0015034166734554377
2023-09-21,20724.7,640296.0,1454.115,-621025.415,-448518.49546666665,68500.90053646636,-2.5183160831805353,0.4895875233263818,124382424058.0,17561324.0,0.0005964171440260291
2023-09-22,20724.7,640296.0,1427.575,-620998.875,-452551.1509666667,67842.56556335746,-2.4829209012743148,0.5725183615464444,124420783081.0,135624624.0,0.002663063596872517
2023-09-23,20724.7,640296.0,1427.575,-620998.875,-456583.8064666667,66932.53292823736,-2.4564298008804357,0.5728565453985233,124355950135.0,75680756.0,0.001054161749029392
2023-09-24,20724.7,640296.0,1427.575,-620998.875,-460615.76477777783,65762.52526610339,-2.438822255885754,0.5730328202949686,124401106348.0,18817167.0,0.00102532864476923
2023-09-25,20620.3,640296.0,1437.31,-621113.01,-464649.10157777776,64318.98535547818,-2.4326240154050547,0.5733219320923844,124406423473.0,-10562789.0,0.0004960265020346188
2023-09-26,20620.3,640296.0,1438.301,-621114.0009999999,-467418.94813333335,65631.07010677221,-2.3418032437476195,0.5733244423634776,124188507873.0,-313222663.0,-0.0003172283180362667
2023-09-27,20620.3,681143.0,1442.805,-661965.505,-470642.81725555554,67966.87974417034,-2.8149399893681983,0.6765980220608487,124126800086.0,-458860003.0,-0.0015494675573808347
2023-09-28,20620.3,681143.0,1453.366,-661976.066,-473865.6966666666,70077.1640093634,-2.6843319359812976,0.6766898588950643,123960457153.0,-677570195.0,-0.00324150314110494
2023-09-29,20620.3,681143.0,1557.569,-662080.269,-477089.73388888885,71982.96209286105,-2.5699211276199714,0.4653375493021601,124162482311.0,-862461659.0,-0.0013622809854637596
2023-09-30,20620.3,681143.0,1557.569,-662080.269,-480313.7711111111,73697.09854076021,-2.466399647855307,0.4654842087079749,123808695709.0,-1363367690.0,-0.0032477546070758256
2023-10-01,20620.3,681143.0,1557.569,-662080.269,-483540.30477777775,75228.92578301406,-2.373288763117428,0.4657357649952407,123861453617.0,-1403243593.0,-0.003443896519405021
2023-10-02,20719.0,681143.0,1365.739,-661789.739,-486763.6103333333,76585.38757611875,-2.285372369405416,0.4650925798230754,123892846055.0,-1242345927.0,-0.0034910223606809954
2023-10-03,20719.0,681143.0,1348.465,-661772.465,-489710.8637111111,78161.1690656644,-2.201369341652724,0.4650543380557399,124071679617.0,-1073667338.0,-0.0018424030555963533
2023-10-04,20719.0,668009.0,1342.031,-648632.031,-492512.25454444444,79293.12935715282,-1.96889412388253,0.43623418198528907,123924281699.0,-1266887409.0,-0.00294843068111883
2023-10-05,20719.0,668009.0,1265.132,-648555.132,-495313.1459777777,80308.30967738741,-1.908170980535168,0.43608163592838567,123807417722.0,-1183135465.0,-0.004622890576017946
2023-10-06,20719.0,668009.0,1283.461,-648573.461,-498114.24106666667,81213.57358331345,-1.852636367232182,0.43574468602640315,123838576750.0,-639309723.0,-0.0046793334407884135
2023-10-07,20719.0,668009.0,1283.461,-648573.461,-500915.33615555556,82012.16909764196,-1.800441647490701,0.4359702379248753,124128538690.0,-179745776.0,-0.0018287138231272149
2023-10-08,20719.0,668009.0,1283.461,-648573.461,-503716.66593333334,82706.87839341046,-1.7514479796665607,0.43600166918666194,124201106034.0,110783374.0,-0.0016077052678334924
2023-10-09,20714.8,668009.0,1283.461,-648577.661,-506518.4444333333,83300.13347732696,-1.7053900232384747,0.43601096837537856,124227630606.0,2633711.0,-0.0014371674870856666
2023-10-10,20714.8,668009.0,1222.44,-648516.6399999999,-508220.2077,84623.52052398951,-1.6578893365731329,0.43587586223378527,124204229543.0,-69455436.0,0.00012659520811753033
2023-10-11,20714.8,709160.0,1239.382,-689684.5819999999,-510379.9782555556,86744.11470816638,-2.0670520916338777,0.5269450059536134,124029863588.0,-314881596.0,-0.0007809473694064817
2023-10-12,20714.8,709160.0,1157.319,-689602.519,-512539.13316666667,88759.06531616361,-1.9948766382636625,0.5269503707802143,123816455969.0,-411460517.0,-0.0011616703205786783
2023-10-13,20714.8,709160.0,1151.818,-689597.0179999999,-514698.2269555556,90677.1836315139,-1.9288070497996819,0.37288091177126526,123656840284.0,-662588724.0,-0.004072422019829491
2023-10-14,20714.8,709160.0,1151.818,-689597.0179999999,-516857.32074444444,92504.6131710231,-1.8673630571936264,0.37302796785843095,123609006485.0,-754575610.0,-0.0016128852893285694
2023-10-15,20714.8,709160.0,1151.818,-689597.0179999999,-519016.4629222223,94246.6170862809,-1.809938227508098,0.37327685245846576,123651224803.0,-680632433.0,-0.0016972900596666785
2023-10-16,20765.4,709160.0,1108.819,-689503.419,-521174.69244444446,95905.97912441469,-1.7551431943277482,0.37309045759776005,123718667093.0,-493439056.0,-0.0014058839355637343
2023-10-17,20765.4,709160.0,1082.502,-689477.102,-523145.8079777778,97526.22286487134,-1.7055032906655736,0.37303804941445473,123837535727.0,-451958045.0,-0.001887166279386121
2023-10-18,20765.4,759878.0,1150.781,-740263.3809999999,-525681.3466444444,100165.59642650958,-2.142272816325634,0.47393754777566954,123973366146.0,-353507806.0,0.00039608417597469803
2023-10-19,20765.4,759878.0,1114.179,-740226.779,-528215.9258333333,102673.12461151752,-2.064910890448191,0.473863548556245,124105829805.0,-194861786.0,0.002410292440393702
2023-10-20,20765.4,759878.0,1138.756,-740251.356,-530750.7781,105059.59014471769,-1.9941118903225947,0.1919193014097207,124793556962.0,502812619.0,0.007711492146166066
2023-10-21,20765.4,759878.0,1138.756,-740251.356,-533285.6303666667,107332.51651066818,-1.928266776571499,0.19198238609928708,124612061264.0,229637206.0,0.0038953376806243334
2023-10-22,20765.4,759878.0,1138.756,-740251.356,-535819.2324666666,109499.24734691359,-1.8669728649883333,0.19203332856279332,124636757847.0,215974766.0,0.003507632314326825
2023-10-23,20604.1,759878.0,1157.976,-740431.876,-538355.3975777777,111569.29965000687,-1.8112193861226757,0.19232402152097294,124670418196.0,314468061.0,0.0035643245213647923
2023-10-24,20604.1,759878.0,1097.875,-740371.775,-540752.1058222222,113570.86395587595,-1.7576662026215912,0.19222724034725513,124655656540.0,254550192.0,0.0036345541424875893
2023-10-25,20604.1,834418.0,1100.617,-814914.517,-543977.2217555555,117172.78700275625,-2.3122885626853895,0.31202293927155056,124201540072.0,-204883401.0,0.0013841544208277323
2023-10-26,20604.1,834418.0,1089.85,-814903.75,-547202.2797888889,120579.76121812499,-2.220119425571325,0.31200351093035517,124444395003.0,255887130.0,0.005071531316945599
2023-10-27,20604.1,834418.0,1091.858,-814905.758,-550427.3601333334,123808.20579452618,-2.1361944159468615,0.23103961134651585,124530036824.0,403236738.0,0.007061449556648558
2023-10-28,20604.1,834418.0,1091.858,-814905.758,-553652.4404777777,126871.70215886411,-2.0591929727173555,0.23101997164954913,124372003304.0,411546151.0,0.006172663632666442
2023-10-29,20604.1,834418.0,1091.858,-814905.758,-556876.9864111112,129782.0657222432,-1.988169707061964,0.23082622478816095,124392535660.0,230053349.0,0.005995176013671166
2023-10-30,20599.2,834418.0,1138.035,-814956.8350000001,-560103.0062000001,132550.13702825108,-1.9226975883524116,0.2309033710231292,124426093997.0,617398288.0,0.005718028819921006
2023-10-31,20599.2,834418.0,1137.697,-814956.4970000001,-563619.1041,135071.0428482911,-1.8607792432779011,0.23090286051101172,124256348804.0,394895187.0,0.0033819558386827264
2023-11-01,20599.2,820487.0,1079.462,-800967.2620000001,-566979.6928555556,137179.11271382406,-1.7057084312287196,0.21030474605167626,124273514301.0,380668246.0,0.0024210696565787337
2023-11-02,20599.2,820487.0,1054.986,-800942.7860000001,-570339.8204333333,139172.88188876802,-1.6569532974891832,0.2102993526634569,124397049414.0,325369797.0,0.0023465425391988592
2023-11-03,20599.2,820487.0,1071.139,-800958.939,-573700.1274888889,141057.86400684496,-1.6111034511346574,0.23484333292199078,124486433132.0,562151433.0,-0.00246105518166706
2023-11-04,20599.2,820487.0,1071.139,-800958.939,-577060.4345444445,142838.0687031982,-1.5674988221857853,0.2349897479494465,124699904722.0,892487000.0,0.0007049354381025719
2023-11-05,20599.2,820487.0,1071.139,-800958.939,-580421.1640555556,144517.12593376715,-1.5260321122461145,0.23495484654127718,124848920071.0,1010343321.0,0.001702244407387754
2023-11-06,20713.3,820487.0,1062.878,-800836.578,-583780.8921333334,146096.48832846925,-1.48570091143231,0.23476618479768474,124903166287.0,774627597.0,0.0018669071169239437
2023-11-07,20713.3,820487.0,1008.685,-800782.385,-587949.4273111111,146883.02373928478,-1.4489962983514302,0.23468262757054137,125054717711.0,853611677.0,0.003201308164238359
2023-11-08,20713.3,772686.0,1024.451,-752997.151,-591587.4223555555,146870.9747175949,-1.098989973715398,0.160997666553921,125319917848.0,1092287242.0,0.009004540324956345
2023-11-09,20713.3,772686.0,993.314,-752966.014,-595224.9232222221,146767.5604530405,-1.074768091060888,0.16105889588276412,125326565194.0,1122335651.0,0.007088870422639282
2023-11-10,20713.3,772686.0,1032.72,-753005.4199999999,-598862.8619333333,146573.28101760265,-1.0516415884021517,0.09181129990810777,125492610146.0,1462746558.0,0.007729647774539883
2023-11-11,20713.3,772686.0,1032.72,-753005.4199999999,-602500.8006444444,146287.28588761098,-1.028829118281575,0.09194122592814935,125659436544.0,1842980575.0,0.01035147143889903
2023-11-12,20713.3,772686.0,1032.72,-753005.4199999999,-606138.2296333334,145909.67348414933,-1.0065623947998295,0.09194993647724847,125861128026.0,2204287742.0,0.011806113270446339
2023-11-13,20714.5,772686.0,1020.272,-752991.772,-609776.1239444445,145438.17514181967,-0.9847184064012292,0.09193014520837162,125913385767.0,2304379282.0,0.011953214331680728
2023-11-14,20714.5,772686.0,988.298,-752959.798,-613510.8414222222,144741.98011575814,-0.9634313173431283,0.09188377899859201,125912562562.0,2261337759.0,0.013329007120694403
2023-11-15,20714.5,738562.0,944.241,-718791.741,-616865.9427666666,143627.17316211908,-0.7096553945142728,0.0424774137341879,125893729053.0,2175061960.0,0.013037490418720488
2023-11-16,20714.5,738562.0,912.01,-718759.51,-620220.4073111111,142423.89478985447,-0.6918719842220487,0.04247045756133039,126232292538.0,2394756811.0,0.014753108153652494
2023-11-17,20714.5,738562.0,935.803,-718783.303,-623575.1362222222,141129.93982259443,-0.6746135291877677,-0.029016804763438597,126372145048.0,2398778902.0,0.015147931132386772
2023-11-18,20714.5,738562.0,935.803,-718783.303,-626929.8651333334,139742.5944581877,-0.6573045120766668,-0.028968792548911604,126715718458.0,2609888653.0,0.016165318975134513
2023-11-19,20714.5,738562.0,935.803,-718783.303,-630283.8630777778,138260.1882479466,-0.6400934429766086,-0.02900103164417589,126763258288.0,1969701326.0,0.015333238092178458
2023-11-20,20765.6,738562.0,953.088,-718749.488,-633637.6241222222,136678.05116236873,-0.622717862553278,-0.0290467120738378,126856972450.0,2244911186.0,0.015642567126845863
2023-11-21,20765.6,738562.0,931.155,-718727.555,-637235.6277,134568.89846375625,-0.6055777243502406,-0.029076341198894018,127182356635.0,2545598788.0,0.01701366380208813
2023-11-22,20765.6,706017.0,931.604,-686183.0040000001,-640472.9685999999,132154.59843995378,-0.34588304863844094,-0.07326652695325064,127255066101.0,2584647905.0,0.01544166550880699
2023-11-23,20765.6,706017.0,931.604,-686183.0040000001,-643710.8011,129612.66758772542,-0.32768558575691437,-0.07319129770985655,127452284092.0,2796627552.0,0.01696143905890568
2023-11-24,20765.6,706017.0,865.907,-686117.307,-646947.9036333333,126936.16005768214,-0.30857561272428163,-0.1580499639080548,127376486441.0,3174946369.0,0.015011850441299046
2023-11-25,20765.6,706017.0,865.907,-686117.307,-650185.0061666666,124116.64157622519,-0.2895042951292384,-0.15803883955620524,127923306091.0,3478911088.0,0.018015913561790553
2023-11-26,20765.6,706017.0,865.907,-686117.307,-653421.5695222223,121145.2911772396,-0.2698886366944531,-0.1580409142231144,127952583524.0,3422546700.0,0.016617167911985975
2023-11-27,20755.9,706017.0,867.22,-686128.32,-656658.4255444445,118009.12445426092,-0.24972555801799626,-0.15802739977694458,127974774068.0,3602770764.0,0.016371478603669276
2023-11-28,20755.9,706017.0,873.344,-686134.444,-659261.8324888889,116007.11525248145,-0.23164623525569758,-0.15801988479752527,127822958229.0,3430422569.0,0.015172399227911137
2023-11-29,20755.9,739209.0,914.187,-719367.287,-662234.9956555555,114042.19512266995,-0.5009750231744481,-0.11729400122154943,128056939241.0,3630845244.0,0.017182827169169856
2023-11-30,20755.9,739209.0,887.822,-719340.922,-665208.7274,111961.2061508614,-0.48349063448869933,-0.11732598654281301,128107869026.0,3851520222.0,0.014858135349442358
2023-12-01,20755.9,739209.0,768.543,-719221.6429999999,-668181.1338222222,109758.7319842403,-0.46502458852300094,-0.10205862696046142,128303592946.0,4030078645.0,0.015283810346547355
2023-12-02,20755.9,739209.0,768.543,-719221.6429999999,-671153.5402444444,107428.01248801129,-0.44744477387515497,-0.10203118678192347,128473762647.0,4076713233.0,0.013873923538402222
2023-12-03,20755.9,739209.0,768.543,-719221.6429999999,-674126.8922222222,104958.47804151612,-0.42964371834679815,-0.10204929618745429,128506018430.0,4019585298.0,0.013748148836948637
2023-12-04,20858.3,739209.0,815.847,-719166.5469999999,-677099.6939666667,102341.71035501466,-0.411043091691617,-0.1021180837336283,128568765188.0,3868860466.0,0.013493879799746145
2023-12-05,20858.3,739209.0,834.428,-719185.1279999999,-680071.3826777778,99569.68105211455,-0.3928278659620299,-0.10209488529099253,128501093513.0,3652173442.0,0.01036886650704738
2023-12-06,20858.3,682509.0,846.498,-662497.198,-682413.993888889,96570.46044988457,0.20624107823556312,-0.17274358314837113,128715857454.0,3812691167.0,0.011479239277127018
2023-12-07,20858.3,682509.0,825.734,-662476.434,-684756.4842333334,93415.44790956794,0.23850498747168528,-0.17271352815784025,128732646814.0,3677929103.0,0.0100458201367013
2023-12-08,20858.3,682509.0,821.408,-662472.108,-687098.926511111,90088.52616939995,0.2733624309138256,-0.12021963546579206,128736151562.0,3416233714.0,0.010674380798137317
2023-12-09,20858.3,682509.0,821.408,-662472.108,-689441.3687888889,86569.86664410912,0.3115317353988797,-0.12018325437992472,128943103321.0,3616538127.0,0.007971942417392963
2023-12-10,20858.3,682509.0,821.408,-662472.108,-691783.5465333334,82835.81450660771,0.3538498258020415,-0.12022929662312376,129257695618.0,3765085472.0,0.010199966722478804
2023-12-11,20851.6,682509.0,838.507,-662495.907,-694126.6034888888,78852.95959852122,0.401135184398101,-0.1201976912729259,129234621474.0,3575184930.0,0.009844497989350387
2023-12-12,20851.6,682509.0,837.803,-662495.203,-695906.5588,76238.89882790932,0.4382455191990376,-0.12019862619315536,128749632224.0,2888504198.0,0.007249667883134414
2023-12-13,20851.6,658440.0,823.329,-638411.729,-697419.5177111111,73660.00776979183,0.8010831182033938,-0.1521663944556355,128503141470.0,2589755703.0,0.003484404918973283
2023-12-14,20851.6,658440.0,769.346,-638357.746,-698932.8881888889,70952.55670854972,0.8537414999393477,-0.15220208609331343,128802690893.0,2890128331.0,0.0054237251176114665
2023-12-15,20851.6,658440.0,683.254,-638271.654,-700445.302088889,68104.49336653136,0.9129155069736266,-0.11202144154853344,128977699914.0,3083970861.0,0.005253999147815991
2023-12-16,20851.6,658440.0,683.254,-638271.654,-701957.7159888889,65096.48635818309,0.9783333256800749,-0.11198162233707354,129364209000.0,3131916462.0,0.006930958778304186
2023-12-17,20851.6,658440.0,683.254,-638271.654,-703469.2316777777,61908.17796666318,1.053133524829076,-0.11201101731769081,129411842130.0,3039697082.0,0.007048881531516837
2023-12-18,20924.8,658440.0,724.704,-638239.904,-704980.3903444444,58507.44490304633,1.1407178429179607,-0.11205518918404811,129366663563.0,2650945105.0,0.006206004808658294
2023-12-19,20924.8,658440.0,773.082,-638288.282,-705171.8347666666,58257.40995483944,1.1480694527702844,-0.11198788378087843,129494836897.0,2731578609.0,0.007733345739189934
2023-12-20,20924.8,732196.0,779.143,-712050.343,-706183.2228555555,57566.18368798647,-0.10191956055737166,-0.009320556204695407,129767691979.0,2910719529.0,0.008171755569245986
2023-12-21,20924.8,732196.0,778.402,-712049.602,-707194.8975999999,56847.91038575935,-0.0853981151999594,-0.009291355192302397,129970511427.0,2788154792.0,0.009615778465182467
2023-12-22,20924.8,732196.0,772.258,-712043.458,-708206.5040777777,56101.99483637078,-0.06839246863526437,0.03768740095462908,129926310713.0,2671244612.0,0.009244948963903266
2023-12-23,20924.8,732196.0,772.258,-712043.458,-709218.1105555556,55327.326359625375,-0.051066039701246096,0.03768740095462908,130342067449.0,2889783357.0,0.010849468424203534
2023-12-24,20924.8,732196.0,772.258,-712043.458,-710228.4488666666,54524.77676943178,-0.03328778659669614,0.03778676144078075,130463562351.0,3087075910.0,0.009329167808806771
2023-12-25,20950.5,732196.0,772.258,-712017.758,-711238.490611111,53691.02872100009,-0.01451392173799401,0.037749304289157015,130547850033.0,2624543942.0,0.01016158475199469
2023-12-26,20950.5,732196.0,793.937,-712039.437,-711794.8676333334,53433.52677214218,-0.004577077004659033,0.03778090092690234,130492129402.0,2539545878.0,0.013533997324111757
2023-12-27,20950.5,731405.0,818.869,-711273.369,-712342.6154444445,53169.11488268789,0.02011029235306441,0.03664773522247278,130139478525.0,2164704457.0,0.012733829198891655
2023-12-28,20950.5,731405.0,829.573,-711284.073,-712889.3243777778,52898.768286265615,0.030345723157311367,0.03665408320471952,130409338910.0,2586380681.0,0.012473714686090487
2023-12-29,20950.5,731405.0,1018.483,-711472.983,-713438.1323111111,52621.20635378753,0.03734519687554882,-0.010973954671919861,130418310124.0,2361370883.0,0.011169451858426438
2023-12-30,20950.5,731405.0,1018.483,-711472.983,-713986.9402444444,52336.35334486396,0.04803462763022471,-0.010937705279055465,130434024452.0,2326155426.0,0.008269794715785705
2023-12-31,20950.5,731405.0,1018.483,-711472.983,-714538.9762888888,52040.79003772521,0.05891519492048912,-0.010773674673747125,130372968399.0,2069375453.0,0.007426880362575439
2024-01-01,20933.1,731405.0,1018.483,-711490.383,-715091.3976,51737.36882594073,0.06960181164440031,-0.010749481853398413,130201325616.0,1727562969.0,0.00645190986620392
2024-01-02,20933.1,731405.0,704.864,-711176.764,-715786.3390777777,51252.43065301715,0.08993866279211032,-0.0111855351939123,130345987555.0,1839969125.0,0.0065728540102105715
2024-01-03,20933.1,758448.0,719.897,-738234.797,-716782.7797999999,50800.42181610209,-0.42228029675927853,0.02651437289393299,130865872907.0,2297107719.0,0.008462668259351602
2024-01-04,20933.1,758448.0,664.899,-738179.799,-717778.4057777778,50324.43964839896,-0.40539732513189103,0.026411379018393744,131412477767.0,2911384254.0,0.011094565406937651
2024-01-05,20933.1,758448.0,694.478,-738209.378,-718774.3604111111,49823.92684138963,-0.3900739829431481,0.11428301920153938,131856773862.0,3140916408.0,0.014858138728069292
2024-01-06,20933.1,758448.0,694.478,-738209.378,-719770.3150444444,49297.99188749977,-0.37403273945994375,0.1143179441761093,132458836013.0,3726189199.0,0.016240102719164318
2024-01-07,20933.1,758448.0,694.478,-738209.378,-720766.2230111111,48745.881817439484,-0.3578385360678482,0.11432522076838891,132731369578.0,3995218016.0,0.017382686676136183
2024-01-08,20959.6,758448.0,691.485,-738179.885,-721762.4812888888,48165.47251709528,-0.34085420225627744,0.11428070115821387,132777068600.0,3833965279.0,0.017075873455108637
2024-01-09,20959.6,758448.0,676.05,-738164.4500000001,-722301.1464888889,48073.697245027055,-0.32997885372238867,0.1142574020640883,133127373913.0,3869678295.0,0.02019466249095947
2024-01-10,20959.6,747565.0,679.961,-727285.361,-722719.8447333333,47949.64787168159,-0.09521480280490305,0.09779600645895004,133219921528.0,3985300054.0,0.0236703192445038
2024-01-11,20959.6,747565.0,626.37,-727231.77,-723138.0086444444,47821.47458291857,-0.08560508414388948,0.09771628036980684,133393435986.0,4643803762.0,0.022882541242383203
2024-01-12,20959.6,747565.0,603.116,-727208.5160000001,-723555.9141777778,47689.22902771281,-0.0765917566018872,0.13909015603314523,133676724449.0,5173582979.0,0.02498433173917025
2024-01-13,20959.6,747565.0,603.116,-727208.5160000001,-723973.819711111,47552.90195722507,-0.06802311017314411,0.13918648368684483,133133330400.0,4330639507.0,0.020694799223904603
2024-01-14,20959.6,747565.0,603.116,-727208.5160000001,-724392.7652333333,47411.68531336923,-0.059389383609882614,0.13934014058534405,133760587265.0,4782887351.0,0.02598405871708276
2024-01-15,20945.2,747565.0,603.116,-727222.9160000001,-724812.1631666666,47266.07914708855,-0.051003867399945814,0.1393627015120431,133725698553.0,4361489553.0,0.027068640970633107
2024-01-16,20945.2,747565.0,583.103,-727202.903,-724667.0467444445,47238.14867020115,-0.05368238017243039,0.13933134652412438,133665221475.0,4253379345.0,0.025464795520456107
2024-01-17,20945.2,748883.0,590.191,-728527.991,-724537.0602111112,47210.93954460631,-0.08453402595637982,0.1414641836621986,133590261048.0,4223597485.0,0.020818171158618837
2024-01-18,20945.2,748883.0,618.234,-728556.0340000001,-724407.1121888888,47183.2875577176,-0.08793202054935333,0.14142160297406203,134212215064.0,4717378167.0,0.021304957828769178
2024-01-19,20945.2,748883.0,625.182,-728562.9820000001,-724277.2413666666,47155.264318975685,-0.09088573026212117,0.023190269006021724,133612000520.0,3844308541.0,0.013311615373185148
2024-01-20,20945.2,748883.0,625.182,-728562.9820000001,-724147.3705444444,47126.8625027045,-0.09369627471598081,0.023191333796996005,133735899933.0,3765388506.0,0.00964121351537961
2024-01-21,20945.2,748883.0,625.182,-728562.9820000001,-724015.4939444445,47097.37836512778,-0.09655501459764274,0.02320016259457036,133933021455.0,4006710742.0,0.0090532620948649
2024-01-22,20815.4,748883.0,647.103,-728714.703,-723885.9709222222,47067.91126741033,-0.10259074489929901,0.02341324088114849,133721133422.0,3379065973.0,0.007110149606059268
2024-01-23,20815.4,748883.0,621.195,-728688.7949999999,-722927.9073444445,46061.00221387027,-0.125070827352094,0.023376855461538337,133699894416.0,3236332065.0,0.004300546808458483
2024-01-24,20815.4,799358.0,639.56,-779182.16,-722531.0007888889,45408.8325438508,-1.2475801741082806,0.09432967260347458,134389818831.0,3841968798.0,0.008781699385358888
2024-01-25,20815.4,799358.0,557.687,-779100.287,-722133.1622222222,44742.37968787955,-1.2732251877342564,0.09418137046249031,134495756624.0,4003627222.0,0.008263679766939092
2024-01-26,20815.4,799358.0,570.828,-779113.428,-721735.4696666667,44062.40848450539,-1.3021975036500852,0.09537832000567992,134630780468.0,4491301943.0,0.007137039173666926
2024-01-27,20815.4,799358.0,570.828,-779113.428,-721337.7771111111,43368.090457107304,-1.332215697761265,0.09536183583292468,134926706631.0,4517367721.0,0.013470527820582445
2024-01-28,20815.4,799358.0,570.828,-779113.428,-720939.5170333333,42657.46056937885,-1.3637452907458374,0.09507099583006928,134985953703.0,4567643579.0,0.009160893078111076
2024-01-29,20762.2,799358.0,581.41,-779177.2100000001,-720541.9694,41931.97517535144,-1.3983419658816179,0.09516064364737797,135016200699.0,4582176247.0,0.009650367580533059
2024-01-30,20762.2,799358.0,577.755,-779173.555,-720299.8171000001,41523.245958849206,-1.4178500871137485,0.09515550641787351,135257869329.0,4884900930.0,0.011915200052976305
2024-01-31,20762.2,841550.0,615.379,-821403.179,-720527.1548,42022.72872528066,-2.40051103914424,0.1544824759774721,135216096449.0,5014770833.0,0.012170313825615064
2024-02-01,20762.2,841550.0,503.548,-821291.348,-720753.0704555556,42511.79918686585,-2.364949954306004,0.1548343387664448,135413071258.0,5067083703.0,0.008947443371136954
2024-02-02,20762.2,841550.0,513.422,-821301.2220000001,-720979.0958222222,42994.365295481264,-2.3333784668830035,0.11252033274177942,135372303389.0,4506430482.0,0.013174736267319798
2024-02-03,20762.2,841550.0,513.422,-821301.2220000001,-721205.1211888889,43470.38648611781,-2.3026273493813236,0.11260322093967257,135487715325.0,4075237558.0,0.013099066091286193
2024-02-04,20762.2,841550.0,513.422,-821301.2220000001,-721432.5061222222,43942.561813017266,-2.2727103691117394,0.11255864051079567,135486380043.0,3629606181.0,0.011598025424386593
2024-02-05,20889.3,841550.0,552.289,-821212.989,-721659.5128333333,44407.40161819235,-2.241821690505814,0.11243911751010005,135536745852.0,3077909839.0,0.013577602758348295
2024-02-06,20889.3,841550.0,532.439,-821193.139,-722417.2460333334,45516.111748253556,-2.170130293927328,0.11241222811991958,135501726814.0,2770357236.0,0.013476692751855923
