timestamp,MVRV_V10,MVRV_Pct6m,ExchangeFlow_V10,OBV_Momentum,STH_SOPR,FearGreed_Normalized,Hashrate_7dMA,Hashrate_Chg30d,ActiveAddresses_7d,Puell_Multiple
2023-09-27,-0.880087785663017,0.011574074074074073,-0.001419428995712124,-1624.8234801110812,0.93571599666961,0.44,434050451.1124781,0.17523602231118862,762409.2857142857,1.088767778888909
2023-09-28,-0.5548755355601396,0.12083333333333333,-0.0018102891225357791,-2072.741534755798,0.9601831926443154,0.46,434050451.1124781,0.17523602231118862,747807.7142857143,1.1027718805483775
2023-09-29,-0.6487977629496056,0.08472222222222223,0.000188239942599162,215.63008371624164,0.9574607175510963,0.48,434050451.1124781,0.17523602231118862,747807.7142857143,1.1128108828285366
2023-09-30,-0.6272417867013359,0.09328703703703704,0.002586385079213342,2964.77894603624,0.9607961645011934,0.47,434050451.1124781,0.17523602231118862,747807.7142857143,1.112068654280781
2023-10-01,-0.0076459085782971505,0.2465277777777778,0.005296865726965701,6078.576746192528,0.9989428107202704,0.48,428835940.97585714,0.20921031789605204,747807.7142857143,1.1202789656428436
2023-10-02,-0.32819994015385595,0.22453703703703703,0.009115501806402464,10473.587339883205,0.9823147163361438,0.5,428835940.97585714,0.20921031789605204,742340.7142857143,1.1540964388146395
2023-10-03,-0.37555579729681915,0.22013888888888888,0.012040708753856048,13847.269540361594,0.9810906792454397,0.5,428835940.97585714,0.20921031789605204,742340.7142857143,1.1303446632607672
2023-10-04,-0.15629709314158555,0.2502314814814815,0.014894769170578068,17147.800483389292,0.9948725096490946,0.49,428835940.97585714,0.20921031789605204,742340.7142857143,1.1306431945298556
2023-10-05,-0.3870516402655156,0.2199074074074074,0.0163466189013814,18840.66104118293,0.982691785840257,0.48,430088724.09605175,0.16853524697169786,742340.7142857143,1.134480958674049
2023-10-06,-0.06140409548658109,0.2662037037037037,0.015911026868235215,18358.394786595833,1.0023660611629217,0.5,430088724.09605175,0.16853524697169786,740156.2857142857,1.1366019853383889
2023-10-07,-0.045422169458356476,0.2722222222222222,0.015240591611464367,17602.46245127218,1.0042224792637502,0.49,430088724.09605175,0.16853524697169786,740156.2857142857,1.1445203686560972
2023-10-08,-0.06981222052910284,0.27152777777777776,0.01416435998633655,16372.20895462134,1.0037423309823268,0.5,430088724.09605175,0.16853524697169786,740156.2857142857,1.1428769400332188
2023-10-09,-0.27375026499598826,0.2474537037037037,0.012009576511737141,13889.375350579852,0.9931207582321849,0.5,432448418.378403,0.07076327290710349,740156.2857142857,1.1315755241654244
2023-10-10,-0.3972251329172549,0.21851851851851853,0.009996179524692094,11563.47769968491,0.9871295229795127,0.5,432448418.378403,0.07076327290710349,717985.1428571428,1.124482206162203
2023-10-11,-0.7166189077130509,0.0650462962962963,0.006424332643284523,7432.627726077568,0.9700300694860744,0.47,432448418.378403,0.07076327290710349,717985.1428571428,1.1030216984875676
2023-10-12,-0.7848290891710678,0.034722222222222224,0.001575179213615343,1822.0653621447273,0.9674835516253987,0.45,432448418.378403,0.07076327290710349,717985.1428571428,1.0922553702045081
2023-10-13,-0.7181607247773507,0.07430555555555556,-0.0034778287489703537,-4021.3458426466677,0.9725480674935958,0.44,416329092.01987094,0.020973919318276968,717985.1428571428,1.0932991893841688
2023-10-14,-0.7233818566995406,0.07199074074074074,-0.008480319833756914,-9799.90165929799,0.9735362209251739,0.47,416329092.01987094,0.020973919318276968,680350.7142857143,1.0949751256949225
2023-10-15,-0.5315296615416185,0.17060185185185187,-0.013389718201079624,-15463.09384362516,0.9857550650280041,0.45,416329092.01987094,0.020973919318276968,680350.7142857143,1.0965656563599075
2023-10-16,0.30732186733662104,0.3372685185185185,-0.01493414014209437,-17245.875347502762,1.0354828410098291,0.47,416329092.01987094,0.020973919318276968,680350.7142857143,1.1349805062293914
2023-10-17,0.24156833506879113,0.33564814814814814,-0.012797835556085478,-14788.027275185334,1.0323418928932795,0.52,431444293.69315225,0.3300089437498317,680350.7142857143,1.152773270793577
2023-10-18,0.19456552564646926,0.33564814814814814,-0.009418504152813631,-10886.385795415612,1.0302469761594366,0.5,431444293.69315225,0.3300089437498317,650392.1428571428,1.1518732855708946
2023-10-19,0.43869128037812355,0.36157407407407405,-0.00468230160081835,-5412.602374034468,1.0451504425384142,0.52,431444293.69315225,0.3300089437498317,650392.1428571428,1.1543780001422939
2023-10-20,1.026000145997599,0.6953703703703704,0.0012800837555585092,1480.4300469055306,1.080113275948536,0.53,431444293.69315225,0.3300089437498317,650392.1428571428,1.1921037523111864
2023-10-21,1.1663965903896287,0.7631944444444444,0.007296785464687134,8446.934865042567,1.0889392366018569,0.63,433176358.3749418,0.3989723704627859,650392.1428571428,1.2055581706611562
2023-10-22,1.2088245597379919,0.7893518518518519,0.01361736481433731,15783.217407826101,1.0917264916727838,0.53,433176358.3749418,0.3989723704627859,634939.0,1.2080435112588725
2023-10-23,3.0702203718651133,0.9997685185185186,0.018645788831216075,21648.684724810068,1.2028653021571958,0.53,433176358.3749418,0.3989723704627859,634939.0,1.2500971459573755
2023-10-24,3.4566070074724555,0.9960648148148148,0.025632676252700493,29859.87690782803,1.231486413303183,0.66,433176358.3749418,0.3989723704627859,634939.0,1.373244664898065
2023-10-25,3.6539797866192316,0.9953703703703703,0.03377270705699135,39495.27157373284,1.2497850612479446,0.72,431902343.89299625,0.19911917468238816,634939.0,1.3807374189577308
2023-10-26,3.3354513911837396,0.9851851851851852,0.04278874246144958,50240.05134283169,1.2347971436934326,0.71,431902343.89299625,0.19911917468238816,654752.5714285715,1.3779723241398099
2023-10-27,3.098089687045615,0.9791666666666666,0.050373487208468716,59373.65907220845,1.223131443465133,0.7,431902343.89299625,0.19911917468238816,654752.5714285715,1.3614282507860156
2023-10-28,3.119173623462372,0.9745370370370371,0.05760158490994032,68133.4582677898,1.2275953181035228,0.65,431902343.89299625,0.19911917468238816,654752.5714285715,1.3645199814791746
2023-10-29,3.2659058421585856,0.9810185185185185,0.06479923829347975,76884.75194193074,1.2411503731897242,0.72,434084635.9340168,0.24128134456287742,654752.5714285715,1.3711243567660039
2023-10-30,3.15623977625757,0.9699074074074074,0.06988994982307496,83165.31712564453,1.2366455970285455,0.68,434084635.9340168,0.24128134456287742,667283.2857142857,1.3743364370312536
2023-10-31,3.1653816035211384,0.9703703703703703,0.0685403442095161,81784.47730721021,1.2401121934472128,0.66,434084635.9340168,0.24128134456287742,667283.2857142857,1.3703737582378221
2023-11-01,3.4661459437813957,0.9884259259259259,0.06593518415340753,78890.93408987462,1.26537205790613,0.66,434084635.9340168,0.24128134456287742,667283.2857142857,1.377050793564808
2023-11-02,3.143213100226231,0.9622685185185185,0.06251328857599343,75021.9606109066,1.2452765440361209,0.72,440564066.0612928,0.14580309599471897,667283.2857142857,1.3960626218854824
2023-11-03,2.9650467253475883,0.94375,0.05952361312181617,71642.31959701795,1.2345942276816217,0.65,440564066.0612928,0.14580309599471897,683069.1428571428,1.3693737855088373
2023-11-04,3.0512358313725594,0.95,0.05710099057679218,68937.96237460733,1.2440728010864122,0.68,440564066.0612928,0.14580309599471897,683069.1428571428,1.3769344090230182
2023-11-05,2.951485076342963,0.9368055555555556,0.05461464003600217,66138.23166919663,1.2393957647246212,0.7,440564066.0612928,0.14580309599471897,683069.1428571428,1.3849269152093675
2023-11-06,2.890623513999945,0.9263888888888889,0.052648984099683195,63952.59758735169,1.237908105811501,0.74,433396595.22281826,-0.07317825671202982,683069.1428571428,1.3824959503088616
2023-11-07,2.969444854452683,0.9375,0.050549789595648466,61587.95480354247,1.2477994102631558,0.68,433396595.22281826,-0.07317825671202982,698535.7142857143,1.3788487592040413
2023-11-08,2.985328697671684,0.9381944444444444,0.04862205252574079,59441.42245843937,1.25286510908877,0.66,433396595.22281826,-0.07317825671202982,698535.7142857143,1.3931286013776774
2023-11-09,3.3224277838762526,0.9773148148148149,0.04711885506316492,57831.707477764925,1.2870904279131938,0.69,433396595.22281826,-0.07317825671202982,698535.7142857143,1.4387297035703321
2023-11-10,3.449593335847344,0.9847222222222223,0.04589551093865287,56577.62622433039,1.304326413861467,0.7,445533048.6464543,0.4869172908567949,698535.7142857143,1.4479215201120954
2023-11-11,3.273835019487249,0.9641203703703703,0.044130257024532195,54667.288852772675,1.29446385608092,0.7,445533048.6464543,0.4869172908567949,738756.0,1.4497308967509717
2023-11-12,3.1513703078633295,0.9416666666666667,0.042250603118909026,52597.06175789982,1.2883473862303796,0.73,445533048.6464543,0.4869172908567949,738756.0,1.4465946059219967
2023-11-13,2.845599900105535,0.8886574074074074,0.040080131210342256,50137.199845925905,1.2637816037994811,0.72,445533048.6464543,0.4869172908567949,738756.0,1.4351252620111528
2023-11-14,2.4535392042646285,0.8782407407407408,0.037746466676988936,47441.16842045984,1.2288414921959832,0.69,438706228.20849365,0.21736812339819211,738756.0,1.4058390928544133
2023-11-15,3.2119068965791704,0.9555555555555556,0.03566183337703694,45008.03137444542,1.3045034919248508,0.6,438706228.20849365,0.21736812339819211,761137.5714285715,1.407295186174628
2023-11-16,2.5479505816879247,0.8710648148148148,0.03399721449259073,43068.80961233447,1.2410645920452126,0.7,438706228.20849365,0.21736812339819211,761137.5714285715,1.427679566078701
2023-11-17,2.6454903131562637,0.8717592592592592,0.030809197352364225,39170.410835564835,1.251577825115516,0.63,438706228.20849365,0.21736812339819211,761137.5714285715,1.4043500387256744
2023-11-18,2.5732663574265247,0.8652777777777778,0.027028618332143886,34491.65555695561,1.245115025422119,0.69,442132737.8153182,0.5960628657182294,761137.5714285715,1.4057208200551128
2023-11-19,2.778637019134573,0.8775462962962963,0.023778579809468244,30450.759557882324,1.2670027111119155,0.66,442132737.8153182,0.5960628657182294,793875.5714285715,1.4091366693852954
2023-11-20,2.742668743907169,0.8736111111111111,0.02124216574633904,27297.38886205526,1.2646223385586253,0.69,442132737.8153182,0.5960628657182294,793875.5714285715,1.4312898178582014
2023-11-21,2.14147378366981,0.8384259259259259,0.01943423963617269,25058.926314793294,1.202050150316635,0.71,442132737.8153182,0.5960628657182294,793875.5714285715,1.419868970896384
2023-11-22,2.6206154532890418,0.8590277777777777,0.017437246212076145,22548.105032455875,1.2532296539949574,0.62,444944501.6606507,0.23449974790306016,793875.5714285715,1.4015638018407854
2023-11-23,2.529896452481684,0.8412037037037037,0.01553550802220101,20116.727192856604,1.2441939877372656,0.66,444944501.6606507,0.23449974790306016,792831.2857142857,1.4216912627204334
2023-11-24,2.6006234943094935,0.8527777777777777,0.015030468127838773,19484.3403075987,1.252803474829855,0.66,444944501.6606507,0.23449974790306016,792831.2857142857,1.4310069239862093
2023-11-25,2.56378964076038,0.8400462962962963,0.014763265688135232,19158.17294082907,1.2496416873177627,0.73,444944501.6606507,0.23449974790306016,792831.2857142857,1.4327759350222269
2023-11-26,2.413391702698482,0.8173611111111111,0.013948970535354804,18120.58207732672,1.233381038277516,0.73,455980718.0126303,0.43547052974253675,792831.2857142857,1.4234183106516785
2023-11-27,2.3099826456773074,0.8090277777777778,0.012023456376805769,15632.750637515215,1.2219908324987245,0.66,455980718.0126303,0.43547052974253675,789977.0,1.402940667152854
2023-11-28,2.4316241183524374,0.8166666666666667,0.009745700564520324,12681.135357697727,1.2363413156352212,0.68,455980718.0126303,0.43547052974253675,789977.0,1.4117834646059106
2023-11-29,2.393037716347893,0.8099537037037037,0.00838954600811213,10927.460739927832,1.232536782263444,0.72,455980718.0126303,0.43547052974253675,789977.0,1.4277173712050095
2023-11-30,2.311587934604367,0.7962962962962963,0.006865211248859131,8949.892083887942,1.2230289764045124,0.74,456773270.00401115,0.13002122398673954,789977.0,1.4177990027506975
2023-12-01,2.5269933735976498,0.8243055555555555,0.005796885006914728,7564.924859530991,1.2484414103268247,0.71,456773270.00401115,0.13002122398673954,797845.2857142857,1.438832592370079
2023-12-02,2.680773199924211,0.8650462962962963,0.004880611469981246,6376.533934127772,1.2673147564004195,0.74,456773270.00401115,0.13002122398673954,797845.2857142857,1.4542009765097168
2023-12-03,2.75879167622925,0.875,0.004895631111005789,6404.771616399754,1.2778510586659582,0.73,456773270.00401115,0.13002122398673954,797845.2857142857,1.4746582974975706
2023-12-04,3.2030222188873063,0.9523148148148148,0.007156514374594637,9377.403644778533,1.334928474731005,0.74,475241321.13517565,0.22741202295975027,797845.2857142857,1.5424385012738444
2023-12-05,3.631485220230598,0.9925925925925926,0.009830720133319343,12902.372729314491,1.3928996524557422,0.75,475241321.13517565,0.22741202295975027,788772.2857142857,1.5745127080364054
2023-12-06,3.4280321241017573,0.9752314814814815,0.013864912577210885,18236.809750360437,1.3743838182881005,0.72,475241321.13517565,0.22741202295975027,788772.2857142857,1.6228776730031877
2023-12-07,3.201539099400288,0.9393518518518519,0.018276529297735263,24092.24336694763,1.3507475630263426,0.72,475241321.13517565,0.22741202295975027,788772.2857142857,1.606588572918662
2023-12-08,3.313258358126813,0.9599537037037037,0.02239474030279926,29583.749376039254,1.3703148814164172,0.72,472080650.2542182,0.37883127258298144,788772.2857142857,1.606819700270581
2023-12-09,3.1081048218906915,0.9043981481481481,0.026457371682005338,35020.24910486094,1.3476803923032241,0.73,472080650.2542182,0.37883127258298144,766611.2857142857,1.6145812142548341
2023-12-10,3.037505736204171,0.8807870370370371,0.029596693155111785,39244.324696009746,1.3415968024110922,0.74,472080650.2542182,0.37883127258298144,766611.2857142857,1.6037651164599065
2023-12-11,2.416756193688433,0.7527777777777778,0.029830604984345695,39600.86908087297,1.2570280395677524,0.74,472080650.2542182,0.37883127258298144,766611.2857142857,1.5308014233785565
2023-12-12,2.420282179039057,0.749537037037037,0.028780246458088563,38238.868829460116,1.2577329096179775,0.67,477523253.52675915,0.08183590340580893,766611.2857142857,1.5125472861586333
2023-12-13,2.6675896071528116,0.819212962962963,0.024601578626591146,32710.65887534106,1.2928488164984622,0.65,477523253.52675915,0.08183590340580893,744800.1428571428,1.512799415355168
2023-12-14,2.640454619878706,0.8087962962962963,0.02066893087866301,27506.570416779257,1.2903909222531929,0.72,477523253.52675915,0.08183590340580893,744800.1428571428,1.5534851152392857
2023-12-15,2.361696533402161,0.7247685185185185,0.015873135661992985,21138.019573910395,1.2513090564529206,0.7,477523253.52675915,0.08183590340580893,744800.1428571428,1.5346107451465079
2023-12-16,2.3838854261754765,0.7261574074074074,0.010108783679127436,13464.185881495476,1.2548205098147311,0.67,481737180.77207184,0.4048300760053849,744800.1428571428,1.5255238698696543
2023-12-17,2.1578183542222216,0.694212962962963,0.003861250036713335,5144.058776713908,1.2219348187706314,0.73,481737180.77207184,0.4048300760053849,711074.1428571428,1.5083522619128027
2023-12-18,2.3789958221337955,0.7243055555555555,-0.001371600948772435,-1827.1335259547923,1.2539178173363899,0.65,481737180.77207184,0.4048300760053849,711074.1428571428,1.4863814772543806
2023-12-19,2.2580837078454574,0.6935185185185185,-0.0044311544779521055,-5903.230738823768,1.2364006194657933,0.73,481737180.77207184,0.4048300760053849,711074.1428571428,1.5285923481424937
2023-12-20,2.4849291919370886,0.7493055555555556,-0.006245124554746141,-8320.614123738604,1.2703580740844518,0.74,485820503.2765934,0.2735449344279066,711074.1428571428,1.5418813596506549
2023-12-21,2.4718459037549225,0.7444444444444445,-0.007629189739046907,-10167.382634728681,1.2689472844952887,0.7,485820503.2765934,0.2735449344279066,700760.1428571428,1.5570637550585285
2023-12-22,2.4443086208819005,0.7324074074074074,-0.008108928672178387,-10811.436432016082,1.2650501331372175,0.74,485820503.2765934,0.2735449344279066,700760.1428571428,1.555023910272637
2023-12-23,2.3492073457651212,0.6930555555555555,-0.007551588403382667,-10073.929773194483,1.2505296683622757,0.7,485820503.2765934,0.2735449344279066,700760.1428571428,1.5467294631440056
2023-12-24,2.1744765511512902,0.6597222222222222,-0.0062820117855138715,-8384.422683545621,1.2234249255725784,0.71,502848202.7151168,0.6158567331584237,700760.1428571428,1.5404912783757811
2023-12-25,2.2442049755452875,0.6622685185185185,-0.00422524607146485,-5640.902773698093,1.2333907950354186,0.73,502848202.7151168,0.6158567331584237,673976.2857142857,1.5274678507993753
2023-12-26,2.015425972588801,0.6456018518518518,-0.0036570026334658283,-4883.188271454303,1.1970280626626717,0.71,502848202.7151168,0.6158567331584237,673976.2857142857,1.5003673928140042
2023-12-27,2.150553094577235,0.6516203703703703,-0.003979586099463733,-5315.718954112381,1.2167834944525076,0.73,502848202.7151168,0.6158567331584237,673976.2857142857,1.5022006842914972
2023-12-28,1.963361669126393,0.6349537037037037,-0.005115271276970488,-6835.739166044863,1.1866594343403762,0.73,500053064.01762056,0.24320324262355886,673976.2857142857,1.5001016932789473
2023-12-29,1.8471971397735998,0.6275462962962963,-0.0070701359784497335,-9448.796774423914,1.1672288007750466,0.65,500053064.01762056,0.24320324262355886,653767.1428571428,1.4790689615115873
2023-12-30,1.8351590188382003,0.6240740740740741,-0.009628874476587923,-12870.075019308832,1.1639129871843623,0.68,500053064.01762056,0.24320324262355886,653767.1428571428,1.465100110831869
2023-12-31,1.8349108423375844,0.6189814814814815,-0.01133604009204324,-15153.884492318844,1.1627337721396085,0.67,500053064.01762056,0.24320324262355886,653767.1428571428,1.4731056373706188
2024-01-01,2.1414778985211598,0.6506944444444445,-0.012103376498472845,-16180.632043606369,1.2091986585963364,0.65,504509200.58525753,0.26999473420013054,653767.1428571428,1.4833618123898624
2024-01-02,2.2356636859911925,0.6560185185185186,-0.011329943890348275,-15147.757194495294,1.2236041573955168,0.71,504509200.58525753,0.26999473420013054,636136.5714285715,1.5625563269416394
2024-01-03,1.8407907913920658,0.6057870370370371,-0.0124470435399196,-16623.878294207854,1.1606785338852659,0.7,504509200.58525753,0.26999473420013054,636136.5714285715,1.5121844007018244
2024-01-04,2.036612790421855,0.6303240740740741,-0.014729686511021186,-19645.029272344662,1.1904024741009769,0.68,504509200.58525753,0.26999473420013054,636136.5714285715,1.4940620368369664
2024-01-05,2.006521169932485,0.6261574074074074,-0.014596851580982088,-19434.24138382473,1.1846283673375104,0.72,509924399.62780285,0.25688689313823465,636136.5714285715,1.4991800279572547
2024-01-06,1.9478331969399745,0.6138888888888889,-0.013831736415517663,-18386.335538352607,1.1743161103322786,0.7,509924399.62780285,0.25688689313823465,612274.1428571428,1.4979105726201971
2024-01-07,1.9119424565774619,0.6011574074074074,-0.01340819564660101,-17794.95021762047,1.1675859075967263,0.71,509924399.62780285,0.25688689313823465,612274.1428571428,1.5023506440440808
2024-01-08,2.3795212672814907,0.7060185185185185,-0.012065106082117201,-15990.70590491849,1.24153044140179,0.71,509924399.62780285,0.25688689313823465,612274.1428571428,1.5273875688029321
2024-01-09,2.1986499719568293,0.6423611111111112,-0.010948961780801288,-14495.9628097557,1.2123172335068675,0.76,520107831.0387929,0.2922421583675534,612274.1428571428,1.5803024995576844
2024-01-10,2.249743048472435,0.6497685185185185,-0.008686933229610675,-11488.18795682909,1.2198242999374431,0.73,520107831.0387929,0.2922421583675534,610573.5714285715,1.5507815523131858
2024-01-11,2.1598817075980326,0.6305555555555555,-0.006975083918871055,-9212.686269894475,1.20467324738964,0.76,520107831.0387929,0.2922421583675534,610573.5714285715,1.571931455678336
2024-01-12,1.5669067294515087,0.5462962962962963,-0.008276990249152736,-10914.577545454493,1.1064147851233896,0.71,520107831.0387929,0.2922421583675534,610573.5714285715,1.5158176261932157
2024-01-13,1.5583865871531462,0.5428240740740741,-0.011695117556177179,-15388.029447454493,1.103057430609224,0.64,530106171.1198459,0.1432381720916196,610573.5714285715,1.439425364242357
2024-01-14,1.365935877400678,0.5337962962962963,-0.015587856047056769,-20468.918289883062,1.0697991600129249,0.6,530106171.1198459,0.1432381720916196,617132.7142857143,1.4326219232289594
2024-01-15,1.470384882266743,0.5303240740740741,-0.021274135801733315,-27885.84598121466,1.0853602315660695,0.52,530106171.1198459,0.1432381720916196,617132.7142857143,1.425614187524662
2024-01-16,1.5496404123104637,0.5377314814814815,-0.02821765953039632,-36926.67626248044,1.0968311658068315,0.64,530106171.1198459,0.1432381720916196,617132.7142857143,1.433980958338096
2024-01-17,1.4768258979451356,0.5224537037037037,-0.0339894492124003,-44409.62323452253,1.0832733226589857,0.6,523697503.54626083,0.14157425643963828,617132.7142857143,1.4231538529075178
2024-01-18,1.2396392817314734,0.5108796296296296,-0.03787636999733041,-49394.194942653645,1.0428389139192873,0.63,523697503.54626083,0.14157425643963828,614141.4285714285,1.4039571824172556
2024-01-19,1.2779212686374315,0.5108796296296296,-0.0409221467068605,-53232.95411678846,1.047821278897278,0.51,523697503.54626083,0.14157425643963828,614141.4285714285,1.3716618691935714
2024-01-20,1.27075079000949,0.5085648148148149,-0.04160229365820122,-53969.8881923717,1.0453308241968304,0.52,523697503.54626083,0.14157425643963828,614141.4285714285,1.3788052778917936
2024-01-21,1.2403218197485768,0.49745370370370373,-0.042196248215611735,-54588.37537287758,1.0393328732834646,0.56,506192683.5765855,0.10519856702656183,614141.4285714285,1.3786831700497366
2024-01-22,0.9254440533482527,0.4622685185185185,-0.043398528855484175,-55973.14330246113,0.9872213480065344,0.55,506192683.5765855,0.10519856702656183,621095.7142857143,1.3441162937373952
2024-01-23,0.9668675741239559,0.4685185185185185,-0.045956684823971854,-59067.587161391275,0.9940400141829212,0.5,506192683.5765855,0.10519856702656183,621095.7142857143,1.3001715146377062
2024-01-24,0.9860922029526172,0.4699074074074074,-0.047186293106147935,-60456.08162408369,0.9971582107112195,0.48,506192683.5765855,0.10519856702656183,621095.7142857143,1.3144519289962684
2024-01-25,0.9585131161489692,0.4601851851851852,-0.048044573453332975,-61372.119781043846,0.9924325717429573,0.52,534736557.43689626,0.4197628179509554,621095.7142857143,1.313454270565651
2024-01-26,1.2274180695547436,0.4935185185185185,-0.04660376118557809,-59362.03547874023,1.0367163918092255,0.49,534736557.43689626,0.4197628179509554,618324.7142857143,1.3445130547367623
2024-01-27,1.2594914522728593,0.5016203703703703,-0.04525761117488482,-57476.35098718642,1.0419239733046863,0.55,534736557.43689626,0.4197628179509554,618324.7142857143,1.370076205552112
2024-01-28,1.233052049684451,0.48912037037037037,-0.04415120051318743,-55918.45590097224,1.0374804009450294,0.54,534736557.43689626,0.4197628179509554,618324.7142857143,1.381684146725589
2024-01-29,1.4085199945214617,0.513425925925926,-0.04224330188484859,-53360.09704842046,1.0664983141385127,0.55,533406001.00461143,0.3625183549725639,618324.7142857143,1.3873337405454123
2024-01-30,1.3395242365778257,0.5055555555555555,-0.03787995586589511,-47717.52011908917,1.055053787933237,0.61,533406001.00461143,0.3625183549725639,637853.4285714285,1.41444310347903
2024-01-31,1.2721127553670002,0.49189814814814814,-0.03473280893496648,-43622.086336815264,1.043965602346547,0.6,533406001.00461143,0.3625183549725639,637853.4285714285,1.3962118134537322
2024-02-01,1.3329325007384736,0.5018518518518519,-0.03163703286826454,-39604.10094784922,1.0540164803291934,0.63,533406001.00461143,0.3625183549725639,637853.4285714285,1.379101266726206
2024-02-02,1.335874112900543,0.5006944444444444,-0.029616252412386832,-36983.38907551789,1.0545050836452101,0.63,559428011.0093085,0.6828264130192845,637853.4285714285,1.395841404824855
2024-02-03,1.2942286623541353,0.4861111111111111,-0.02793453945434498,-34805.72289476986,1.0475995926178052,0.6,559428011.0093085,0.6828264130192845,651583.2857142857,1.3947715030724723
2024-02-04,1.218657704667378,0.45023148148148145,-0.026358549821486797,-32756.344200985972,1.0349674789044008,0.6,559428011.0093085,0.6828264130192845,651583.2857142857,1.3852411505505173
2024-02-05,1.2240262196509992,0.4479166666666667,-0.024530634817593554,-30402.75264685531,1.0358348974864913,0.6,559428011.0093085,0.6828264130192845,651583.2857142857,1.3805564549211653
2024-02-06,1.2673585864621528,0.46828703703703706,-0.022804418504407818,-28186.442428253824,1.0431729634274804,0.64,571566745.8193179,0.4353774620047597,651583.2857142857,1.3831836001637785
2024-02-07,1.4338088550926056,0.5143518518518518,-0.019654989412742525,-24220.764865704346,1.0715267815805665,0.62,571566745.8193179,0.4353774620047597,656552.7142857143,1.3910359584192062
2024-02-08,1.5510244821669303,0.5368055555555555,-0.014785079091568313,-18167.27207721793,1.0918824987218312,0.66,571566745.8193179,0.4353774620047597,656552.7142857143,1.4402719902274501
2024-02-09,1.791297912597032,0.5486111111111112,-0.009485189042726808,-11631.447677228367,1.1333880684403281,0.72,571566745.8193179,0.4353774620047597,656552.7142857143,1.4980332077040646
2024-02-10,1.8539101145155616,0.5606481481481481,-0.003933482818078844,-4816.705416587414,1.1451123951706899,0.74,570415635.8975132,0.4507958388344784,656552.7142857143,1.512041392413664
2024-02-11,1.90376853626806,0.5731481481481482,0.0015527008292873933,1899.74288253556,1.1547999956256336,0.71,570415635.8975132,0.4507958388344784,648279.5714285715,1.5341618946180364
2024-02-12,2.09989253315507,0.6206018518518519,0.006870124726506182,8404.719769717893,1.1894832842447263,0.7,570415635.8975132,0.4507958388344784,648279.5714285715,1.550810242435739
2024-02-13,2.0372073303190392,0.6032407407407407,0.012487500393537,15277.390362767503,1.1801374544886256,0.79,570415635.8975132,0.4507958388344784,648279.5714285715,1.5728486714926
2024-02-14,2.2874070517614458,0.6594907407407408,0.01879084982507189,22998.00905811647,1.2253699925126769,0.74,582047038.5329417,0.061477936198753635,648279.5714285715,1.6100302844926218
2024-02-15,2.2569569738832693,0.643287037037037,0.025156232842650915,30817.991199368378,1.2223428786886792,0.72,582047038.5329417,0.061477936198753635,638952.7142857143,1.6417538379599175
2024-02-16,2.2493079053320644,0.6375,0.029990495628646325,36784.78637517383,1.2231174269775333,0.72,582047038.5329417,0.061477936198753635,638952.7142857143,1.6374852389856769
2024-02-17,2.1484889690267504,0.6101851851851852,0.0337336033184952,41423.81426634011,1.2071104964864325,0.76,582047038.5329417,0.061477936198753635,638952.7142857143,1.6205628121084459
2024-02-18,2.177427220377791,0.6164351851851851,0.0369410415210212,45437.657194233034,1.2141290559483437,0.72,582335844.4889565,0.08019561714802048,638952.7142857143,1.620937278940189
2024-02-19,2.094151673087074,0.5863425925925926,0.039729331599571684,48954.59858308197,1.2010149341131242,0.75,582335844.4889565,0.08019561714802048,638474.2857142857,1.6280733662865243
2024-02-20,2.1225215408072557,0.5946759259259259,0.041133042387820146,50762.00492525264,1.2075126736339787,0.72,582335844.4889565,0.08019561714802048,638474.2857142857,1.6180946396356197
2024-02-21,2.0387969456962383,0.5650462962962963,0.0399534591557017,49379.0958413498,1.1937145660879371,0.78,582335844.4889565,0.08019561714802048,638474.2857142857,1.6006660486385813
2024-02-22,1.9374314750434196,0.5287037037037037,0.036369919365736685,45041.234226944856,1.1765999271454546,0.74,570268593.96899,0.2553926335656227,638474.2857142857,1.6008279580644569
2024-02-23,1.8416444048033627,0.4858796296296296,0.033269042767846965,41282.638400806114,1.1601723811753657,0.76,570268593.96899,0.2553926335656227,637908.5714285715,1.5818522986424608
2024-02-24,1.9176785476791065,0.5192129629629629,0.031187351012429407,38778.51878233976,1.1749636670590633,0.72,570268593.96899,0.2553926335656227,637908.5714285715,1.5804612454509608
2024-02-25,1.9096284740410363,0.5111111111111111,0.029211659180823277,36392.777129591675,1.1743113362792794,0.74,570268593.96899,0.2553926335656227,637908.5714285715,1.591319957025002
2024-02-26,2.217149036950341,0.625,0.027306794356073864,34094.563216139795,1.232050801581167,0.72,569529159.1847051,0.299988089648489,637908.5714285715,1.609738277873281
2024-02-27,2.4818336211996224,0.7442129629629629,0.029114210035575364,36460.86038322281,1.2839857223723439,0.79,569529159.1847051,0.299988089648489,636043.2857142857,1.7319686439355464
2024-02-28,3.0637632783673414,0.8868055555555555,0.03207772204466547,40293.67852279078,1.3978534519346462,0.82,569529159.1847051,0.299988089648489,636043.2857142857,1.816688999526147
2024-02-29,2.8312052688968845,0.8347222222222223,0.03393174505865574,42736.07136132056,1.3607054604433653,0.8,569529159.1847051,0.299988089648489,636043.2857142857,1.891831344029241
